title,authors,number_of_pages,publisher,publication_date,price_in_euros,discount_in_euros,rating,number_of_votes_goodreads,number_of_votes_one_star,number_of_votes_two_stars,number_of_votes_three_stars,number_of_votes_four_stars,number_of_votes_five_stars,bestsellers_rank,isbn13,language,category
Nine Inch Nails : Bobcat Books Presents the Story of,Tommy Udo,268,Omnibus Press,2008-03-01,19.02,1.58,3,86,6,19,37,17,7,686335,9780825673481,English,Biography
"My Reading Life : What I Read, How It Felt, and What I Thought (A Book Journal for Book Lovers. Gi fts for Book Lovers. Gifts for Readers)",Spruce Books,176,Sasquatch Books,2022-01-11,15.25,2.75,3,1,0,0,1,0,0,9781632174222,9781632174222,English,Biography
Groucho Marx and Other Short Stories and Tall Tales : Selected Writings of Groucho MarxTHAn,Robert S. Bader,310,Hal Leonard Corporation,2011-11-15,20.42,0.18,3.65,166,4,11,61,53,37,531255,9781557837912,English,Biography
Little Pink Book Little Pink Book(address),Inc Peter Pauper Press,160,"Peter Pauper Press Inc,US",2005-07-01,9.59,0.41,3.82,11,2,0,2,1,6,36004,9781593594046,English,Biography
Shades of Magic: The Steel Prince: 1-3 Boxed Set,"V E Schwab, Andrea Olimpieri",336,Titan Books Ltd,2022-02-15,45.21,3.29,4.69,13,0,0,0,4,9,257669,9781787734692,English,Biography
Wilderness : The Lost Writings of Jim Morrison,Jim Morrison,224,Random House USA Inc,1991-06-01,15.01,2.99,3.97,3661,68,221,798,1238,1336,56106,9780679726227,English,Biography
Fierce Bad Rabbits : The Tales Behind Children's Picture Books,Clare Pollard,304,Penguin Books Ltd,2020-08-06,12.24,0.26,4.14,257,5,8,43,92,109,362713,9780241354797,English,Biography
Three Women : A BBC 2 Between the Covers Book Club Pick,Lisa Taddeo,416,Bloomsbury Publishing PLC,2020-07-09,12.73,0.77,3.71,126472,3183,11603,35048,44934,31704,6557,9781526611642,English,Biography
Hollywood Godfather : The most authentic mafia book you'll ever read,Gianni Russo,320,John Blake Publishing Ltd,2019-08-22,9.70,2.80,4.1,1074,17,49,188,378,442,28065,9781789460551,English,Biography
Book of Royal Useless Information,"Noel Botham, Bruce Montague",352,John Blake Publishing Ltd,2015-04-01,9.48,2.02,3.35,57,2,8,23,16,8,33119,9781784180225,English,Biography
The Library Book,SUSAN ORLEAN,336,Atlantic Books,2019-11-07,12.46,1.54,3.9,105313,2193,6061,23262,42635,31162,30401,9781782392286,English,Biography
Books from the Attic : Treasures from an Irish Childhood,"Alice Taylor, Emma Byrne",256,O'Brien Press Ltd,2020-12-05,22.73,6.77,3.46,13,0,1,6,5,1,169473,9781788492140,English,Biography
The Clothing of Books,Jhumpa Lahiri,80,Random House USA Inc,2016-11-15,8.34,1.66,3.65,3085,52,206,1042,1256,529,192883,9780525432753,English,Biography
"The Man Who Loved Books Too Much : The True Story of a Thief, a Detective, and World of Literary Obsession",Allison Hoover Bartlett,288,Penguin Putnam Inc,2011-07-22,15.84,1.16,3.44,12506,394,1519,4697,4043,1853,148552,9781594484810,English,Biography
"Read Harder (A Reading Log): Track Books, Chart Progress","Book Riot, Piet Aukeman",160,ABRAMS,2018-09-04,12.03,5.47,4.63,27,0,0,2,6,19,46414,9781419732553,English,Biography
Pocket Bowie Wisdom : Witty Quotes and Wise Words From David Bowie,Hardie Grant Books,96,Hardie Grant Books (UK),2016-09-08,8.47,0.53,4.21,142,0,7,26,39,70,32405,9781784880729,English,Biography
"The Catalogue of Shipwrecked Books : Christopher Columbus, His Son, and the Quest to Build the World's Greatest Library",Edward Wilson-Lee,416,Scribner Book Company,2019-03-12,32.46,0.54,3.68,916,21,74,271,365,185,848740,9781982111397,English,Biography
642 Things to Draw: Paris,Chronicle Books,304,Chronicle Books,2016-03-01,11.38,0.12,3,1,0,0,1,0,0,760187,9781452147284,English,Biography
The Country Diary of an Edwardian Lady Colouring Book,Edith Holden,96,Penguin Books Ltd,2017-02-21,15.88,0.12,4.71,7,0,0,0,2,5,91845,9780718185428,English,Biography
Reminiscences of a Stock Operator - Illustrated Edition,E Lefevre,272,John Wiley & Sons Inc,2004-10-28,27.21,4.79,4.18,16768,340,715,2535,5241,7937,189728,9780471678762,English,Biography
Kaputt,Curzio Malaparte,448,"The New York Review of Books, Inc",2005-07-01,15.78,0.22,4.17,2295,34,80,336,847,998,38557,9781590171479,English,Biography
Memoirs Of An Anti-Semite,Gregor Von Rezzori,320,"The New York Review of Books, Inc",2007-12-04,14.09,2.41,4.08,1112,16,46,198,430,422,153699,9781590172469,English,Biography
Somebody I Used to Know : A Richard and Judy Book Club Pick,Wendy Mitchell,320,Bloomsbury Publishing PLC,2019-03-07,12.48,1.52,4.37,4611,26,73,501,1557,2454,49005,9781408893333,English,Biography
"Wind, Sand and Stars",Antoine de Saint-Exupery,240,"Cengage Learning, Inc",2002-12-09,14.01,2.99,4.13,16743,299,734,2872,5488,7350,62143,9780156027496,English,Biography
My Unwritten Books,George Steiner,224,Orion Publishing Co,2009-01-08,9.61,2.79,3.87,157,1,7,39,75,35,408815,9780753825693,English,Biography
The Log from the Sea of Cortez,"John Steinbeck, Richard Astro",320,Penguin Putnam Inc,2005-03-28,16.84,1.66,3.84,5457,80,373,1452,1960,1592,52720,9780140187441,English,Biography
The Book of Mac : Remembering Mac Miller,Donna-claire Chesman,288,Permuted Press,2022-01-20,24.96,4.04,3.53,379,27,55,99,87,111,122863,9781637580684,English,Biography
The Notebooks Of Joseph Joubert,Joseph Joubert,184,"The New York Review of Books, Inc",2005-06-30,15.12,2.38,4.31,159,0,3,25,50,81,264657,9781590171486,English,Biography
Donald Trump v. The United States : Inside the Struggle to Stop a President,Michael S. Schmidt,464,Random House USA Inc,2023-01-17,19.90,1.10,4.23,1150,26,17,136,454,517,9781984854681,9781984854681,English,Biography
Medieval Technology and Social Change,Lynn White,206,Oxford University Press Inc,1968-01-23,18.74,2.26,3.72,236,3,19,67,99,48,338288,9780195002669,English,Biography
Dakota: A Spiritual Geography,Kathleen Norris,256,Houghton Mifflin,2001-04-06,15.48,1.52,3.99,5244,171,267,920,1968,1918,53913,9780618127245,English,Biography
"Wilderness World Of John Muir, The",Edwin Way Teale,352,Houghton Mifflin,2001-08-20,17.41,0.59,4.31,1013,8,16,129,361,499,337108,9780618127511,English,Biography
Anna and the Black Knight : Incorporating Anna's Book,Fynn,320,HarperCollins Publishers,2005-04-04,10.16,1.34,4.16,292,4,7,62,85,134,159129,9780007203000,English,Biography
Sevens Heaven : The Beautiful Chaos of Fiji's Olympic Dream: WINNER OF THE TELEGRAPH SPORTS BOOK OF THE YEAR 2019,Ben Ryan,320,Orion Publishing Co,2020-02-18,11.58,2.42,4.56,714,4,5,48,188,469,95828,9781474608275,English,Biography
My Booky Wook,Russell Brand,416,Hodder & Stoughton,2008-08-11,11.65,2.35,3.44,24051,1280,2907,7862,7854,4148,64351,9780340936177,English,Biography
The Kindness Of Strangers,"Salka Viertel, Lawrence Weschler",368,"The New York Review of Books, Inc",2019-01-22,15.77,2.23,4.09,155,2,5,23,72,53,271128,9781681372747,English,Biography
The Mirador,Elisabeth Gille,256,"The New York Review of Books, Inc",2011-09-06,15.34,2.16,3.92,273,6,13,57,119,78,287026,9781590174449,English,Biography
George V (Penguin Monarchs) : The Unexpected King,David Cannadine,160,Penguin Books Ltd,2018-10-01,6.07,0.43,3.98,111,2,1,23,56,29,457842,9780141988726,English,Biography
"The Book Collectors of Daraya : A Band of Syrian Rebels, Their Underground Library, and the Stories that Carried Them Through a War","Delphine Minoui, Lara Vergnaud",208,Pan Macmillan,2020-11-12,16.51,1.99,4.13,2027,5,59,358,841,764,486255,9781529012323,English,Biography
The Book of Swindles : Selections from a Late Ming Collection,"Yingyu Zhang, Christopher G. Rea, Bruce Rusk",208,Columbia University Press,2017-09-05,22.12,2.38,3.63,30,0,4,10,9,7,548136,9780231178631,English,Biography
"The Making of Mr Gray's Anatomy : Bodies, books, fortune, fame",Ruth Richardson,344,Oxford University Press,2009-10-08,16.78,6.22,3.63,68,3,6,18,27,14,490328,9780199570287,English,Biography
The Life and Teaching of Naropa,Herbert V. Guenther,312,Shambhala Publications Inc,1995-04-11,26.48,6.52,4.11,37,1,1,5,16,14,421594,9781570621017,English,Biography
I Belong Here : A Journey Along the Backbone of Britain: WINNER OF THE 2021 BOOKS ARE MY BAG READERS AWARD FOR NON-FICTION,Anita Sethi,320,Bloomsbury Publishing PLC,2021-06-29,21.26,1.74,3.49,455,21,62,143,131,98,236995,9781472983930,English,Biography
"The Anarchy of the Imagination : Interviews, Essays, Notes","Rainer Werner Fassbinder, Michael Toeteberg, Leo Lensing",280,Johns Hopkins University Press,1992-11-26,27.40,12.20,4.29,172,1,3,21,67,80,363813,9780801843693,English,Biography
St. Thomas More of London,Elizabeth Ince,165,Ignatius Press,2003-02-07,12.81,1.19,4.34,35,0,1,1,18,15,440972,9780898709322,English,Biography
RHS Gardener's Five Year Record Book,Royal Horticultural Society,144,Frances Lincoln Publishers Ltd,2022-09-20,17.16,8.84,4.4,5,0,0,0,3,2,44745,9780711279834,English,Biography
My Reading Life : A Book Journal,Anne Bogel,192,"Harvest House Publishers,U.S.",2021-09-21,19.62,0.88,4.8,240,2,2,5,25,206,54383,9780736983020,English,Biography
"Time, Love, Memory : A Great Biologist and His Quest for the Origins of Behavior",Jonathan Weiner,320,Random House USA Inc,2000-04-04,17.55,0.95,4.17,840,4,29,137,319,351,321534,9780679763901,English,Biography
Eight Men out: the Black Sox and the 1919 World Series,Eliot Asinof,302,Henry Holt & Company Inc,2000-05-01,18.12,2.38,4.04,10401,236,350,1966,4047,3802,263934,9780805065374,English,Biography
Still Me : With a New Afterword for this Edition,Christopher Reeve,336,Random House USA Inc,1999-06-01,10.71,0.29,4.1,2594,33,91,476,978,1016,242446,9780345432414,English,Biography
Memories : From Moscow to the Black Sea,"Teffi, Robert Chandler, Anne Marie Jackson, Irina Steinberg, Edythe Haber",296,"The New York Review of Books, Inc",2016-05-03,18.58,0.92,4.1,746,8,22,140,296,280,239142,9781590179512,English,Biography
Unfollow : A Radio 4 Book of the Week Pick for June 2021,Megan Phelps-Roper,304,Quercus Publishing,2020-10-08,10.37,4.13,4.17,14228,83,351,2352,5773,5669,115058,9781787478015,English,Biography
The Book of Jose : A Memoir,Fat Joe,288,Random House USA Inc,2022-11-15,26.47,3.03,4.42,121,0,3,14,33,71,430745,9780593230640,English,Biography
Sunbathing in the Rain : A Cheerful Book About Depression,Gwyneth Lewis,272,HarperCollins Publishers,2006-10-16,11.32,0.18,3.77,298,7,22,86,101,82,126030,9780007232802,English,Biography
The Gray Notebook,Josep Pla,656,"The New York Review of Books, Inc",2014-04-08,26.77,2.23,4.2,553,9,13,91,187,253,231431,9781590176719,English,Biography
Monsieur Proust,Celeste Albaret,456,"The New York Review of Books, Inc",2003-10-31,22.80,3.20,3.93,995,40,59,216,300,380,241223,9781590170595,English,Biography
Fighting For Life,S. Josephine Baker,304,"The New York Review of Books, Inc",2013-11-14,18.31,0.69,4.24,290,0,4,40,127,119,352800,9781590177068,English,Biography
"You Are a Badass Every Day : How to Keep Your Motivation Strong, Your Vibe High, and Your Quest for Transformation Unstoppable: The little gift book that will change your life!",Jen Sincero,224,Hodder & Stoughton General Division,2018-12-04,13.17,2.83,3.81,9811,299,695,2601,3173,3043,96873,9781529380477,English,Biography
"On the Edges of History : A Memoir of Law, Books and Politics",Michael Sexton,278,Connor Court Publishing Pty Ltd,2015-08-01,19.02,10.58,4.33,3,0,0,1,0,2,592291,9781925138641,English,Biography
Jack's Book : An Oral Biography of Jack Kerouac,"Barry Gifford, Lawrence Lee",368,Canongate Books,2012-07-05,13.18,3.82,4.08,784,5,21,179,281,298,618453,9780857867643,English,Biography
Jesse Livermore's Two Books of Market Wisdom : Reminiscences of a Stock Operator & Jesse Livermore's Methods of Trading in Stocks,"Jesse Lauriston Livermore, Edwin Lefèvre, Richard Demille Wyckoff",306,Mockingbird Press,2019-06-28,32.15,0.05,4.58,33,1,1,1,5,25,1386732,9781946774576,English,Biography
Book of Ages : The Life and Opinions of Jane Franklin,Jill Lepore,464,Random House USA Inc,2014-07-01,18.94,1.06,3.67,4399,159,408,1226,1540,1066,607693,9780307948830,English,Biography
A Reading Diary: A Year Of Favourite Books,Alberto Manguel,272,Canongate Books,2006-08-31,10.87,3.03,3.51,1236,62,132,398,405,239,289243,9781841958217,English,Biography
How High Am I? Journal,Chronicle Books,144,Chronicle Books,2010-03-17,12.55,0.95,5,1,0,0,0,0,1,969495,9780811874434,English,Biography
Winter In Paradise : Book 1 in NYT-bestselling author Elin Hilderbrand's wonderful Paradise series,Elin Hilderbrand,320,Hodder & Stoughton,2019-09-19,9.39,2.11,4.08,96668,822,2553,16880,43906,32507,59750,9781473677449,English,Biography
The Avengers : A Jewish War Story,Rich Cohen,288,Random House USA Inc,2001-10-09,15.32,1.68,4.3,889,3,22,116,311,437,242441,9780375705298,English,Biography
Fight Or Flight : Irish Sports Book Award 2021 Winner,Keith Earls,352,Reach plc,2022-05-26,11.03,0.47,4.4,306,3,3,28,107,165,9356,9781914197413,English,Biography
How to Be Confident : The New Book from the International Number 1 Bestselling Author,James Smith,288,HarperCollins Publishers,2022-09-01,18.24,0.26,3.82,357,8,16,97,146,90,73632,9780008536459,English,Biography
The Road from Home : The Story of Armenian Girl,David Kherdian,238,HarperCollins Publishers Inc,1995-08-24,9.91,2.09,3.98,1825,29,78,405,704,609,183043,9780688144258,English,Biography
Miserable Miracle,Henri Michaux,200,"The New York Review of Books, Inc",2002-04-30,16.14,1.36,4.11,259,3,9,45,102,100,197192,9781590170014,English,Biography
Influence Empire: The Story of Tecent and China's Tech Ambition : Shortlisted for the FT Business Book of 2022,Lulu Chen,256,Hodder & Stoughton,2022-11-22,22.57,8.93,4.04,190,1,2,41,90,56,40458,9781529346855,English,Biography
"The London Underworld in the Victorian Period: v. 1 : Authentic First-person Accounts by Beggars, Thieves and Prostitutes",Henry Mayhew,416,Dover Publications Inc.,2005-10-28,17.61,1.89,4.05,308,3,9,61,133,102,186812,9780486440064,English,Biography
Out of Africa,Isak Dinesen,416,Random House USA Inc,1992-09-05,24.99,0.51,3.92,40991,1031,2590,8912,14659,13799,56501,9780679600213,English,Biography
I'll Tell You in Person,Chloe Caldwell,208,Coffee House Press,2016-10-20,15.43,2.57,3.83,2646,57,189,662,968,770,146545,9781566894531,English,Biography
Pantone 50 Postcards,Chronicle Books,50,Chronicle Books,2020-10-16,15.29,2.71,5,1,0,0,0,0,1,45413,9781452183831,English,Biography
They Drew as They Pleased Vol. 2 : The Hidden Art of Disney's Musical Years (The 1940s - Part One),Didier Ghez,208,Chronicle Books,2016-09-01,42.33,1.17,4.44,88,0,0,8,33,47,204089,9781452137445,English,Biography
Pages From The Goncourt Journals,Edmond,472,"The New York Review of Books, Inc",2006-11-14,19.79,2.21,4.19,295,2,13,42,107,131,173677,9781590171905,English,Biography
I Don't Take Requests : WINNER OF THE ATTITUDE AWARD  'If you want to change your life...read this book.' TRACEY EMIN,"Tony Marnoch, Michael Hennegan",272,Hodder & Stoughton,2022-10-11,20.97,3.53,4.45,367,5,6,37,91,228,12083,9781529389449,English,Biography
Life of Chopin,Franz Liszt,126,Dover Publications Inc.,2005-12-27,9.64,0.36,3.57,189,8,24,63,41,53,187549,9780486446257,English,Biography
The Book of Forgotten Authors,Christopher Fowler,400,Quercus Publishing,2019-10-22,13.59,2.41,3.9,605,6,26,152,262,159,170309,9781786484901,English,Biography
Molly's Game : The Riveting Book That Inspired the Aaron Sorkin Film,Molly Bloom,272,HarperCollins Publishers,2017-10-05,10.45,1.05,3.82,21752,875,1372,4996,8102,6407,18355,9780008278366,English,Biography
This Is Not a Book About Benedict Cumberbatch : The Joy of Loving Something--Anything--Like Your Life Depends On It,Tabitha Carvan,256,Penguin Putnam Inc,2022-05-31,14.83,3.17,3.91,1997,33,120,457,761,626,178004,9780593421918,English,Biography
Grande Illusions : Books I & II,"Tom Savini, Stephen King, George Romero",286,AuthorMike Ink,2013-10-13,37.18,39.92,4.29,24,0,1,3,8,12,143747,9780988446892,English,Biography
"A Season on the Brink : Rafael Benitez, Liverpool and the Path to European Glory",Guillem Balague,256,Orion Publishing Co,2006-10-30,11.31,1.19,3.88,225,0,13,57,100,55,354404,9780752879369,English,Biography
"Asperger Syndrome, the Universe and Everything : Kenneth's Book",Kenneth Hall,112,Jessica Kingsley Publishers,2000-12-15,13.47,5.48,3.81,145,3,7,44,51,40,193316,9781853029301,English,Biography
"All Teachers Bright and Beautiful (Book 3) : A light-hearted memoir of a husband, father and teacher in Yorkshire Dales",Andy Seed,416,Headline Publishing Group,2014-06-05,13.09,0.91,4.29,109,3,3,13,30,60,454494,9780755362226,English,Biography
F2: Ultimate Footballer: BECOME THE PERFECT FOOTBALLER WITH THE F2'S NEW BOOK! : (Skills Book 4),The F2,192,Bonnier Books Ltd,2019-10-17,18.06,0.44,4.43,7,1,0,0,0,6,87048,9781788702584,English,Biography
The Moro Affair,"Leonardo Sciascia, Peter Robb",192,"The New York Review of Books, Inc",2004-05-31,16.27,0.73,4.08,930,4,31,173,404,318,304113,9781590170830,English,Biography
Intimate Journals,"Charles Baudelaire, Christopher Isherwood, W H Auden",128,Dover Publications Inc.,2006-06-16,9.36,0.64,3.59,718,20,91,225,206,176,324721,9780486447780,English,Biography
Different Like Me : My Book of Autism Heroes,"Jennifer Elder, Marc Thomas",48,Jessica Kingsley Publishers,2005-12-16,17.31,3.69,4.09,199,1,14,32,71,81,30037,9781843108153,English,Biography
Little Book of Kitchen Table Wisdom : Stories That Heal,Rachel Naomi Remen,96,Penguin Putnam Inc,2007-04-03,10.48,0.52,4.35,4773,30,139,579,1388,2637,113428,9781594482502,English,Biography
This Book Will Make You Think : Philosophical Quotes and What They Mean,Alain Stephen,224,Michael O'Mara Books Ltd,2016-10-01,7.81,2.19,3.58,252,4,26,78,107,37,118622,9781782435068,English,Biography
"My Autobiography : With ""The Political and Social Doctrine of Fascism""","Benito Mussolini, Richard Washburn Child",249,Dover Publications Inc.,2006-07-28,14.06,1.94,3.47,83,3,16,22,23,19,266300,9780486447773,English,Biography
A Turn in the South,V. S. Naipaul,320,Pan Macmillan,2011-06-17,13.22,1.78,3.64,600,14,43,183,262,98,570865,9780330522946,English,Biography
The File : A Personal History,Timothy Garton Ash,272,Random House USA Inc,1998-10-01,16.14,1.86,3.82,1106,18,63,292,456,277,384462,9780679777854,English,Biography
Newjack : Guarding Sing Sing,Ted Conover,352,Alfred A. Knopf,2001-06-12,18.15,0.85,3.99,3998,28,135,848,1828,1159,367837,9780375726620,English,Biography
Tenement Kid : Rough Trade Book of the Year,Bobby Gillespie,432,Orion Publishing Co,2022-10-18,11.58,0.92,4.05,537,1,16,103,253,164,42453,9781474622080,English,Biography
Augustine's Confessions : A Biography,Garry Wills,176,Princeton University Press,2011-02-27,19.63,0.36,3.81,124,2,3,42,47,30,354395,9780691143576,English,Biography
Muhammad,"Maxime Rodinson, Anne Carter",424,"The New York Review of Books, Inc",2021-03-02,17.61,3.39,3.92,278,11,13,60,96,98,323485,9781681374925,English,Biography
The Mammoth Book of Weird News,Geoff Tibballs,512,"Little, Brown Book Group",2011-11-03,10.12,7.87,3.55,47,2,4,15,18,8,631477,9781845299347,English,Biography
The Virago Book Of Witches,Shahrukh Husain,368,"Little, Brown Book Group",2023-09-12,11.29,2.21,3,1,0,0,1,0,0,324983,9780349016986,English,Biography
St.Catherine Laboure and the Miraculous Medal,Alma Power-Waters,140,Ignatius Press,2000-02-17,12.21,1.79,4.1,41,1,2,7,13,18,255957,9780898707656,English,Biography
"The Book of Joe : The Life, Wit, and (Sometimes Accidental) Wisdom of Joe Biden",Jeff Wilser,208,Random House USA Inc,2017-10-24,14.65,5.85,4.25,582,5,9,87,213,268,736989,9780525572589,English,Biography
The Last Days of Richard III and the fate of his DNA : The Book that Inspired the Dig,John Ashdown-Hill,224,The History Press Ltd,2013-04-01,13.54,1.46,3.88,817,19,35,210,316,237,51493,9780752492056,English,Biography
Take My Hand : The inspiring and unforgettable BBC Between the Covers Book Club pick,Dolen Perkins-Valdez,368,Orion Publishing Co,2022-05-12,17.68,0.82,4.41,30774,41,232,2580,12111,15810,6227,9781474622677,English,Biography
Collected Works: The Hidden Life v. 4,"Edith Stein, Waltraut Stein, L. Gelber, Michael Linssen",156,"ICS Publications,U.S.",1992-06-01,14.81,2.19,4.52,65,0,3,3,16,43,530265,9780935216172,English,Biography
Saint Therese of Lisieux : The Little Flower of Jesus,Catholic Book Publishing Corp,32,Catholic Book Publishing,2017-01-01,5.31,1.69,5,1,0,0,0,0,1,605562,9781947070097,English,Biography
The Assault On Intelligence : American National Security in an Age of Lies,Michael V. Hayden,304,Penguin Putnam Inc,2018-05-16,24.86,6.14,4.03,1408,18,53,270,589,478,263693,9780525558583,English,Biography
Fear Stalks the Land! : A Commonplace Book,"Thom Yorke, Stanley Donwood",176,Canongate Books,2021-12-07,9.31,3.19,4.11,349,1,9,64,152,123,9563,9781838857363,English,Biography
In Pharaoh's Army : Memories of the Lost War,Tobias Wolff,240,Random House USA Inc,1995-10-01,15.55,1.95,4.11,3021,32,84,548,1224,1133,291461,9780679760238,English,Biography
Saint Joan : The Girl Soldier,Louis De Wohl,176,Ignatius Press,2001-09-01,12.97,1.03,3.93,278,4,19,72,81,102,163570,9780898708226,English,Biography
Out of Place : A Memoir,Edward W. Said,336,Random House USA Inc,2009-02-18,16.42,1.58,3.99,2729,57,149,530,1022,971,285514,9780679730675,English,Biography
St.Philip of the Joyous Heart,Francis X. Connolly,170,Ignatius Press,1993-03-01,13.30,0.70,4.59,41,0,1,3,8,29,48470,9780898704310,English,Biography
"All Teachers Bright and Beautiful (Book 3) : A light-hearted memoir of a husband, father and teacher in Yorkshire Dales",Andy Seed,416,Headline Publishing Group,2014-06-05,13.09,0.91,4.29,109,3,3,13,30,60,454494,9780755362226,English,Biography
The Little Black Book of Griselidis Real : Days and Nights of an Anarchist Whore,"Jean-Luc Hennig, Ariana Reines, Griselidis Real",184,Autonomedia,2009-10-30,17.42,1.08,3.73,97,2,8,26,39,22,47826,9781584350781,English,Biography
The Book of the Order of Chivalry,"Ramon Llull, Noel Fallows",120,Boydell & Brewer Ltd,2013-07-18,18.55,4.84,3.96,108,1,7,27,33,40,544528,9781843838494,English,Biography
Teacher,Sylvia Ashton-Warner,228,Simon & Schuster,1986-01-31,17.32,0.88,4.06,268,2,12,61,86,107,337103,9780671617684,English,Biography
"Books for Living : Some Thoughts on Reading, Reflecting, and Embracing Life",Will Schwalbe,288,Random House USA Inc,2017-09-05,16.47,0.03,3.86,4752,66,249,1223,1958,1256,1432070,9780804172752,English,Biography
Just Ignore Him : A BBC Two Between the Covers book club pick,Alan Davies,288,"Little, Brown Book Group",2020-09-01,20.94,2.56,4.38,4257,21,84,452,1407,2293,141368,9781408713310,English,Biography
Napoleon: Path to Power 1769 - 1799 v. 1,Philip Dwyer,672,Bloomsbury Publishing PLC,2008-09-01,21.64,1.86,3.98,369,2,18,78,159,112,157539,9780747566779,English,Biography
The Mammoth Book of Bob Dylan,Sean Egan,544,"Little, Brown Book Group",2011-05-12,11.44,4.56,3.17,78,6,11,34,18,9,246022,9781849014663,English,Biography
The Black Book,Middleton A. Harris,224,Random House USA Inc,2019-12-03,34.83,1.67,4.53,217,1,1,16,63,136,224053,9781400068487,English,Biography
A Book for Her,Bridget Christie,320,Cornerstone,2016-09-27,12.40,1.60,3.75,1493,29,120,398,592,354,63500,9780099590842,English,Biography
The Book of Dead Philosophers,Simon Critchley,304,Random House USA Inc,2009-02-10,16.60,2.40,3.6,1085,19,111,359,387,209,236129,9780307390431,English,Biography
The Big Con : The Story of the Confidence Man,"David Maurer, Luc Sante",336,Random House USA Inc,1999-08-01,16.70,2.30,3.82,1118,13,76,301,432,296,142764,9780385495387,English,Biography
In Cold Blood,Truman Capote,416,Random House USA Inc,2013-06-27,25.22,1.78,4.08,611524,15164,25992,101551,219288,249529,96056,9780812994384,English,Biography
Trader Vic II - Principles of Professional Speculation,V Sperandeo,304,John Wiley & Sons Inc,1998-03-16,30.69,24.71,3.83,89,3,4,24,32,26,291407,9780471248477,English,Biography
The Oxford Book of Theatrical Anecdotes,Gyles Brandreth,832,Oxford University Press,2020-12-01,27.74,1.26,4.08,13,0,0,4,4,5,240806,9780198749585,English,Biography
Grande Illusions : Books I & II,"Tom Savini, Stephen King, George Romero",286,AuthorMike Ink,2013-10-13,37.18,39.92,4.29,24,0,1,3,8,12,143747,9780988446892,English,Biography
This Is Not A Book,Keri Smith,221,Penguin Putnam Inc,2011-01-26,16.08,0.42,4.02,1506,37,93,307,433,636,31658,9780399535215,English,Biography
Modern One Line a Day: A Five-Year Memory Book,Moglea,372,CHRONICLE BOOKS,2018-07-17,16.37,3.13,4.33,9,1,0,0,2,6,4054,9781452164625,English,Biography
A Factotum in the Book Trade,Marius Kociejowski,192,BIBLIOASIS,2022-06-09,18.43,1.07,3.92,50,0,5,6,27,12,143147,9781771964562,English,Biography
Isaac Newton,James Gleick,288,Random House USA Inc,2004-06-08,15.81,2.19,3.77,8647,300,635,2225,3041,2446,85700,9781400032952,English,Biography
"Mum, Tell Me : A Give & Get Back Book",Elma van Vliet,160,Penguin Books Ltd,2019-03-07,21.63,0.37,5,11,0,0,0,0,11,61854,9780241367223,English,Biography
Explaining Humans : Winner of the Royal Society Science Book Prize 2020,Camilla Pang,256,Penguin Books Ltd,2021-03-25,11.77,1.73,3.51,1454,57,183,443,502,269,67690,9780241987117,English,Biography
The Book of Eels,Patrik Svensson,256,Ecco Press,2021-04-27,17.11,1.39,3.93,13915,104,669,3178,6105,3859,167180,9780062968821,English,Biography
Survival in Auschwitz,Levi,187,SIMON & SCHUSTER,2000-02-19,14.25,3.75,4.31,66635,1029,1707,7522,21431,34946,132298,9780684826806,English,Biography
My Body Is a Book of Rules,Elissa Washuta,224,Red Hen Press,2014-08-12,20.39,0.61,4.08,1010,14,45,195,347,409,36205,9781597099691,English,Biography
The Mammoth Book of True Hauntings,Peter Haining,544,"Little, Brown Book Group",2022-05-31,14.76,1.24,3.62,284,9,44,88,48,95,67058,9781845296889,English,Biography
The Black Books,"C. G. Jung, Martin Liebscher, John Peck, Sonu Shamdasani",1648,WW Norton & Co,2020-10-13,240.96,14.54,4.5,38,1,0,3,9,25,92428,9780393088649,English,Biography
Living Well One Line a Day : A Five-Year Reflection Book,Chronicle Books,372,Chronicle Books,2013-09-01,17.11,1.89,3.69,16,2,2,3,1,8,44401,9781452125480,English,Biography
Books : A Memoir,Larry Mcmurtry,272,SIMON & SCHUSTER,2009-07-14,17.55,0.45,3.2,2047,91,401,799,529,227,318834,9781416583356,English,Biography
TommyInnit Says...The Quote Book : THE SUNDAY TIMES BESTSELLER,"Tom Simons, Will Gold",208,Quercus Publishing,2022-10-13,14.83,3.67,4.63,654,5,9,38,117,485,1487,9781529427974,English,Biography
One Sketch a Day Journal,Chronicle Books,192,CHRONICLE BOOKS,2015-05-27,14.66,3.34,4.18,28,1,2,3,7,15,10947,9780811875349,English,Biography
Growing You : A Pregnancy & Birth Story Book,Korie Herold,112,Random House USA Inc,2020-03-17,26.91,11.09,5,4,0,0,0,0,4,24468,9781944515973,English,Biography
"So Long, Marianne : A Love Story","Kari Hesthamar, Helle V. Goldman",288,"ECW Press,Canada",2017-08-31,19.32,1.68,3.65,417,8,30,145,152,82,275558,9781770414204,English,Biography
"101 Stories of the Great Ballets : The scene-by-scene stories of the most popular ballets, old and new","George Balanchine, Francis Mason",560,Bantam Doubleday Dell Publishing Group Inc,1989-04-01,18.77,2.23,4.03,215,4,11,44,71,85,16276,9780385033985,English,Biography
