title,authors,number_of_pages,publisher,publication_date,price_in_euros,discount_in_euros,rating,number_of_votes_goodreads,number_of_votes_one_star,number_of_votes_two_stars,number_of_votes_three_stars,number_of_votes_four_stars,number_of_votes_five_stars,bestsellers_rank,isbn13,language,category
The Book of Shi-Ji,Peter Maxwell Slattery,162,Lulu.com,2021-01-18,16.64,2.66,4.54,92,3,1,7,13,68,909934,9781716212659,English,Religion
Doing Business by the Good Book : 52 Lessons on Success Straight from the Bible,"David L Steward, Robert L Shook",288,Hachette Books,2019-11-26,29.91,1.59,3.83,103,6,6,28,22,41,1551438,9781401300623,English,Religion
Don't Throw the Book at Them : Communicating the Christian Message to People Who Don't Read,Harry Box,240,William Carey Library Publishers,2014-09-09,20.95,4.55,4.36,11,0,0,3,1,7,897947,9780878088652,English,Religion
Spell book of the Good Witch of Pendle : Reliable magic for Success in all Circumstances,Joyce Froome,144,Carnegie Publishing Ltd,2018-10-10,8.11,1.89,4,9,0,0,0,9,0,800376,9781910837184,English,Religion
Sepher Rezial Hemelach : The Book of the Angel Rezial,Steve Savedow,320,Red Wheel/Weiser,2000-12-15,27.58,4.92,3.95,42,1,2,10,14,15,348641,9781578631681,English,Religion
The Rule of St. Benedict,Anthony C. Meisel,128,Bantam Doubleday Dell Publishing Group Inc,1975-09-01,10.29,1.71,3.99,7167,202,459,1480,2129,2897,484319,9780385009485,English,Religion
Book of the Throne : Cosmic History Chronicles Volume I: The Law of Time and the Reformulation of the Human Mind,"Jose Arguelles, Stephanie South",292,Foundation for the Law of Time,2004-07-26,36.45,23.75,4.2,5,0,0,2,0,3,971882,9780976775980,English,Religion
The Book of Lies,Aleister Crowley,104,Lulu.com,2017-01-19,31.35,0.75,3.84,3816,147,312,872,1175,1310,840817,9781365529849,English,Religion
"Play Hymns, Book 4 : 11 Piano Arrangements of Traditional Favorites","Melody Bober, Robert D Vandall",32,"Alfred Publishing Co Inc.,U.S.",2011-02-01,8.54,1.46,3,1,0,0,1,0,0,894870,9780739077412,English,Religion
"The Spell Book of a Wicked Witch : Magic Spells To Curse Your Enemies, Hex Your Ex, And Jinx The Jerks in Your Life",Thalia Thorne,210,Hentopan Publishing,2021-02-07,13.26,2.24,4.18,110,3,6,14,32,55,849819,9781736656037,English,Religion
"The Mysteries of Charity (Book 5), and the Mysteries of Fasting (Book 6)","Al-Ghazali, M. Abdurrahman Fitzgerald Fitzgerald",155,"Fons Vitae,US",2019-03-26,31.75,0.75,4.45,65,1,0,5,22,37,919231,9781941610435,English,Religion
The Most Encouraging Book on Hell Ever,Thor Ramsey,114,Cruciform Press,2014-01-01,8.42,1.68,4.05,73,1,1,14,34,23,854237,9781936760824,English,Religion
Children's Prayers to Mary,Reverend Lawrence G Lovasik,32,Catholic Book Publishing,2000-03-16,3.72,1.28,5,2,0,0,0,0,2,509518,9780899424880,English,Religion
I Ching : The Book of Change: A New Translation,"Hinton, David",160,"Farrar, Straus & Giroux Inc",2017-05-09,12.65,0.34,3.59,115,6,12,35,32,30,57822,9780374536428,English,Religion
Gardens of Philosophy: v. 8 (Book IX),Arthur Farndell,208,Shepheard-Walwyn (Publishers) Ltd,2007-01-01,24.67,3.75,4.25,8,0,0,2,2,4,958287,9780856832406,English,Religion
Timbuktu: A Ladybird Expert Book : The secrets of the fabled but lost African city,Gus Caseley-Hayford,56,Penguin Books Ltd,2018-07-24,9.62,7.38,4.8,5,0,0,0,1,4,858892,9780718189105,English,Religion
"Play Hymns, Book 4 : 11 Piano Arrangements of Traditional Favorites","Melody Bober, Robert D Vandall",32,"Alfred Publishing Co Inc.,U.S.",2011-02-01,8.54,1.46,3,1,0,0,1,0,0,894870,9780739077412,English,Religion
"The Masnavi of Rumi, Book Two : A New English Translation with Explanatory Notes","Jalaloddin Rumi, Alan Williams",512,Bloomsbury Publishing PLC,2020-02-20,58.73,7.27,5,1,0,0,0,0,1,811924,9781788313148,English,Religion
The Templar Tarot Mysteries,Daria V Kelleher,216,iUniverse,2007-07-31,13.54,4.46,3.33,3,0,1,1,0,1,892984,9780595419272,English,Religion
"Kierkegaard's Writings, XVII, Volume 17 : Christian Discourses: The Crisis and a Crisis in the Life of an Actress.","Soren Kierkegaard, Howard V. Hong, Edna H. Hong",512,Princeton University Press,2009-10-11,49.63,5.37,4.46,28,0,0,3,9,16,928402,9780691140780,English,Religion
Roman Catholic Political Philosophy,James V. Schall,230,Lexington Books,2006-08-25,46.83,13.77,4.57,7,0,0,1,1,5,966302,9780739117033,English,Religion
Prayer Book of the Early Christians,John McGuckin,220,Paraclete Press (MA),2017-08-28,21.87,0.23,4.33,42,0,0,6,16,20,944207,9781640600065,English,Religion
Beyond Pius V : Conflicting Interpretations of the Liturgical Reform,Andrea Grillo,140,Liturgical Press,2013-12-03,20.83,2.97,2,2,1,0,1,0,0,935159,9780814663028,English,Religion
The Book of Kells,Barbara Crooker,88,Cascade Books,2018-12-13,13.25,1.25,4.22,18,0,0,3,8,7,1733877,9781532606366,English,Religion
Opening the Sealed Book : Interpretations of the Book of Isaiah in Late Antiquity,Joseph Blenkinsopp,315,William B Eerdmans Publishing Co,2006-11-01,31.90,0.70,3.8,5,0,0,2,2,1,969255,9780802840219,English,Religion
"Kierkegaard's Writings, XVIII, Volume 18 : Without Authority","Soren Kierkegaard, Howard V. Hong, Edna H. Hong",320,Princeton University Press,2009-10-25,40.41,4.59,4.55,31,0,0,3,8,20,965624,9780691140797,English,Religion
The Abbess of Andalusia,Lorraine V Murray,270,Saint Benedict Press,2009-10-01,17.52,0.38,4.26,84,0,0,15,32,37,991358,9781935302162,English,Religion
The Very Pure Word of God : The Book of Common Prayer as a Model of Biblical Liturgy,"Peter Adam, Mark Burkill, Gerald L Bray",82,LATIMER TRUST,2012-06-25,8.12,0.78,3.69,13,0,1,3,8,1,306408,9781906327095,English,Religion
The Gospel According to Moses : Theological and Ethical Reflections on the Book of Deuteronomy,Daniel I. Block,394,Wipf & Stock Publishers,2012-02-10,42.43,5.07,4.07,41,0,0,9,20,12,332044,9781610978637,English,Religion
Disarmed : The Radical Life and Legacy of Michael Mj Sharp,Marshall V King,216,Herald Press (VA),2022-01-11,15.96,2.14,4.55,75,0,0,6,22,47,1460515,9781513808338,English,Religion
The Traveler's Secret : Ancient Proverbs for Better Living,Michael V Ivanov,160,Speaklife,2021-03-10,15.16,0.84,4.54,68,0,0,10,11,47,1328121,9780578748894,English,Religion
"A Maryknoll Book of Poetry : Beauty, Truth, and Goodness from Around the World","Michael Leach, Doris Goodnough, Helen Phillips",151,Orbis Books (USA),2014-04-29,15.50,4.50,3.67,3,0,0,1,2,0,1094812,9781626980723,English,Religion
The Assignment Vol 3 : The Trials & the Triumphs,Mike Murdock,166,Wisdom International,1999-06-22,11.88,3.52,4.63,19,0,0,1,5,13,1124375,9781563940552,English,Religion
Relational Spirituality - A Psychological-Theological Paradigm for Transformation,"Todd W. Hall, M. Elizabeth Le Hall",288,IVP Academic,2021-05-25,36.70,10.30,4.65,17,0,0,1,4,12,744954,9780830851188,English,Religion
R. S. Thomas : Poetry and Theology,William V. Davis,235,Baylor University Press,2007-09-01,52.99,1.51,4.25,8,0,0,3,0,5,1132117,9781932792492,English,Religion
The Book of Revelation Made Clear : A Down-to-Earth Guide to Understanding the Most Mysterious Book of the Bible,"Tim Lahaye, Timothy Parker",224,Thomas Nelson Publishers,2014-07-15,22.23,1.77,4.39,273,4,10,35,51,173,1116042,9781400206186,English,Religion
Philosophy as Poetry,"Richard Rorty, Mary V. Rorty, Michael Bérubé",96,University of Virginia Press,2019-03-06,19.37,3.13,4.43,104,0,1,11,34,58,492845,9780813939339,English,Religion
The Great Confrontation : Europe and Islam through the Centuries,Ilya V. Gaiduk,256,"Ivan R Dee, Inc",2003-12-15,17.20,10.30,3.5,2,0,0,1,1,0,1130496,9781566635356,English,Religion
The Commandments of God,Reverend Jude Winkler,32,Catholic Book Publishing,2001-01-01,4.29,0.71,4.33,3,0,0,1,0,2,786286,9780899425177,English,Religion
The Story of Israel in the Book of Qohelet : Ecclesiastes as Cultural Memory,Jennie Barbour,248,Oxford University Press,2012-10-25,143.43,39.07,4.8,5,0,0,0,1,4,1304127,9780199657827,English,Religion
"Art of Torah Cantillation, Vol. 1: A Step-by-Step Guide to Chanting Torah","Marshall Portnoy, Josee Wolff",96,UAHC Press,2004-01-01,25.75,2.24,4.2,30,0,0,6,12,12,855931,9780807407349,English,Religion
The Book of Bushido : The Complete Guide to Real Samurai Chivalry,Antony Cummins,496,Watkins Media Limited,2022-02-08,28.20,8.30,4.17,6,0,0,1,3,2,1475632,9781786786050,English,Religion
On Christian Belief,"Ramsey Augustine, Edmund Augustine, Matthew J. O'Connell, Michael Fiedrowicz, Ramsey Boniface",376,New City Press,2006-02-20,42.61,0.59,4.15,13,0,1,1,6,5,906098,9781565482340,English,Religion
Passover : The Key That Unlocks the Book of Revelation,"Daniel C Juster, Asher  Intrater",112,Messianic Jewish Publishers,2011-05-01,15.81,3.19,3.95,20,0,2,5,5,8,618530,9781936716210,English,Religion
"Books Written in Stone : Volume 2: Enoch the Seer, the Pyramids of Giza, and the Last Days",J Marc Merrill,422,AuthorHouse,2012-05-03,34.56,3.54,5,1,0,0,0,0,1,9781477201770,9781477201770,English,Religion
"Gender Identity and Faith - Clinical Postures, Tools, and Case Studies for Client-Centered Care","Mark A. Yarhouse, Julia A. Sadusky",224,IVP Academic,2022-05-03,21.32,9.68,4.14,7,0,1,1,1,4,764603,9780830841813,English,Religion
Word Wise: v.1 : God's Amazing Book,Alison Brown,32,The Banner of Truth Trust,2009-08-01,8.96,0.04,4,1,0,0,0,1,0,1605959,9781848710276,English,Religion
Black Pearls,Eric V. Copage,365,HarperCollins Publishers Inc,2005-02-09,10.55,0.45,4.51,75,1,0,11,11,52,1423486,9780688122911,English,Religion
The Bridge of Peace : Book 2 in the Ada's House Amish Romance Series,Cindy Woodsmall,352,Waterbrook Press (A Division of Random House Inc),2010-08-31,16.26,0.74,4.41,1949,5,24,227,601,1092,541014,9781400073979,English,Religion
"The Remarkable Record of Job : The Ancient Wisdom, Scientific Accuracy, & Life-Changing Message of an Amazing Book",Henry Morris,144,Master Books,2000-04-01,10.81,0.19,4.18,259,4,17,27,92,119,470323,9780890512920,English,Religion
A Short Book about Paul,Paul Barnett,196,Cascade Books,2019-07-17,24.24,3.06,4.17,6,0,0,1,3,2,1581737,9781532665547,English,Religion
People's Prayer Book,Francis Evans,1056,Catholic Book Publishing,1980-01-01,23.81,0.19,4.62,8,0,0,0,3,5,1613782,9781937913434,English,Religion
Gracism - The Art of Inclusion,David A. Anderson,168,InterVarsity Press,2010-03-01,10.31,11.19,3.74,261,7,28,61,94,71,1182426,9780830837373,English,Religion
A Prayer Book for the Armed Services : 2008 Edition,Church Publishing,190,Church Publishing Inc,2008-12-01,12.08,1.91,4.2,10,0,0,3,2,5,1546998,9780898695656,English,Religion
The Masque of Africa : Glimpses of African Belief,V. S. Naipaul,256,Random House USA Inc,2011-10-04,15.62,1.38,3.23,576,33,93,222,164,64,1516024,9780307454997,English,Religion
"The Book of the Torah, Second Edition",Thomas W. Mann,250,Wipf & Stock Publishers,2013-10-23,28.99,2.21,3.82,28,0,1,7,16,4,1468789,9781610978958,English,Religion
The Best Buddhist Writing 2011,"Melvin McLeod, Editors Of the Shambhala Sun",304,Shambhala Publications Inc,2011-10-07,26.28,0.22,3.97,68,0,0,16,38,14,907177,9781590309339,English,Religion
"Ecclesiastical History, Books 1-5 : Vol. 19",Eusebius Pamphili,362,The Catholic University of America Press,2005-07-26,51.93,2.07,4.27,82,0,4,9,30,39,3103603,9780813214450,English,Religion
The Gifts of the Holy Spirit,Reverend Jude Winkler,32,Catholic Book Publishing,2000-03-26,4.14,0.86,3.25,4,0,1,2,0,1,1435442,9780899425085,English,Religion
Beyond Awkward - When Talking About Jesus Is Outside Your Comfort Zone,"Beau Crosetto, Dave Ferguson",208,InterVarsity Press,2014-11-21,13.73,5.27,4.08,92,1,1,17,44,29,1060556,9780830836888,English,Religion
"Ecclesiastical History, Books 6-10 : Vol. 29",Eusebius Pamphili,338,The Catholic University of America Press,2005-07-26,43.73,10.27,4.19,48,0,4,3,21,20,3103604,9780813214467,English,Religion
After Suicide,John H. Hewett,128,"Westminster/John Knox Press,U.S.",1996-03-01,15.52,1.68,3.29,24,0,3,12,8,1,1006391,9780664242961,English,Religion
Christian Meditation in Clinical Practice - A Four-Step Model and Workbook for Therapists and Clients,Joshua J. Knabb,264,IVP Academic,2021-11-30,31.68,8.72,4,1,0,0,0,1,0,844622,9781514000243,English,Religion
Assessment for Counseling in Christian Perspective,Stephen P. Greggo,288,IVP ACADEMIC,2019-03-19,31.29,24.21,3,4,1,0,1,2,0,1327471,9780830828586,English,Religion
The Handy Religon Answer Book : Second Edition,John Renard,528,Visible Ink Press,2013-04-05,38.51,8.99,3.59,95,3,10,27,38,17,1463682,9781578593798,English,Religion
"Great Commission, Great Confusion, or Great Confession?",Lucas V Woodford,252,Wipf & Stock Publishers,2012-04-26,29.12,4.18,4.3,10,0,1,1,2,6,1472549,9781610978774,English,Religion
Ruling Peacefully : Cardinal Ercole Gonzaga and Patrician Reform in Sixteenth-century Italy,Paul V. Murphy,336,The Catholic University of America Press,2007-09-15,87.78,7.22,5,1,0,0,0,0,1,1532875,9780813214788,English,Religion
The Big Book of Restorative Justice : Four Classic Justice & Peacebuilding Books in One Volume,"Howard Zehr, Allan Macrae, Kay Pranis, Lorraine Stutzman Amstutz",368,Skyhorse Publishing,2022-02-15,20.58,0.42,4,40,2,0,10,12,16,1211211,9781680997637,English,Religion
Word Wise: v.1 : God's Amazing Book,Alison Brown,32,The Banner of Truth Trust,2009-08-01,8.96,0.04,4,1,0,0,0,1,0,1605959,9781848710276,English,Religion
The Book of (Holiday) Awesome,Neil Pasricha,192,Penguin Putnam Inc,2013-11-05,15.01,1.99,3.73,832,17,63,263,276,213,1523178,9780425253724,English,Religion
The Jewish Book of Grief & Healing : A Spiritual Companion for Mourning,"Ron Wolfson, Stuart Matlins, Anne Brener",176,Jewish Lights Publishing,2016-03-29,16.63,3.37,3.64,11,1,0,2,7,1,1464428,9781580238526,English,Religion
A Little Book of Love : Buddhist Wisdom on Bringing Happiness to Ourselves and Our World,Moh Hardin,160,Shambhala Publications Inc,2015-01-20,13.65,4.35,4.05,22,0,0,6,9,7,1583528,9781611800517,English,Religion
Read Me Like a Book : Using Hermeneutics as a Guide to Pastoral Counseling,"Jason Cusick, Haddon Robinson",138,Wipf & Stock Publishers,2014-06-05,18.37,3.83,5,1,0,0,0,0,1,1593707,9781625641465,English,Religion
The Lost Prophet : The Book of Enoch and Its Influence on Christianity,Margaret Barker,132,Sheffield Phoenix Press,2005-07-30,21.39,9.71,4.06,67,1,1,16,24,25,579440,9781905048182,English,Religion
The Integrity of the Book of Isaiah : New Evidence of Single Authorship,M. W. J. Phelan,188,Twoedged Sword Publications,2005-09-30,13.81,2.89,5,1,0,0,0,0,1,1485054,9781905447039,English,Religion
Reading Black Books - How African American Literature Can Make Our Faith More Whole and Just,Claude Atcho,208,Baker Publishing Group,2022-05-17,15.89,2.61,4.59,49,0,0,0,20,29,2209733,9781587435294,English,Religion
The Book of Proverbs (2020 Edition) : Wisdom from Above,Brian Simmons,144,BroadStreet Publishing,2022-01-04,12.54,2.96,4.88,151,0,1,0,15,135,1448417,9781424563425,English,Religion
The Little Book of Zen,Tina Chantrey,192,Welbeck Publishing Group,2021-03-30,9.57,0.93,3.8,5,0,0,2,2,1,1603315,9781911610922,English,Religion
"Othello's Children in the ""New World"" : Moorish History and Identity in the African American Experience",Jose V. Pimienta-Bey,240,AuthorHouse,2002-05-15,20.06,1.94,4.46,28,0,1,3,6,18,1536926,9780759686151,English,Religion
The Masque of Africa : Glimpses of African Belief,V. S. Naipaul,256,Random House USA Inc,2011-10-04,15.62,1.38,3.23,576,33,93,222,164,64,1516024,9780307454997,English,Religion
Black Pearls,Eric V. Copage,365,HarperCollins Publishers Inc,2005-02-09,10.55,0.45,4.51,75,1,0,11,11,52,1423486,9780688122911,English,Religion
Moral Theology Vol. 1,"CSSR, St. Alphonsus Liguori, Ryan Grant (Translator)",640,Lulu.com,2017-04-22,57.76,15.04,4.5,6,0,0,0,3,3,1558115,9781365910883,English,Religion
The Jewish Book of Grief & Healing : A Spiritual Companion for Mourning,"Ron Wolfson, Stuart Matlins, Anne Brener",176,Jewish Lights Publishing,2016-03-29,16.63,3.37,3.64,11,1,0,2,7,1,1464428,9781580238526,English,Religion
The Integrity of the Book of Isaiah : New Evidence of Single Authorship,M. W. J. Phelan,188,Twoedged Sword Publications,2005-09-30,13.81,2.89,5,1,0,0,0,0,1,1485054,9781905447039,English,Religion
Qur'ans : Books of Divine Encounter,Keith E. Small,176,Bodleian Library,2015-09-15,22.04,3.96,4.43,7,0,0,0,4,3,1485664,9781851242566,English,Religion
Read Me Like a Book : Using Hermeneutics as a Guide to Pastoral Counseling,"Jason Cusick, Haddon Robinson",138,Wipf & Stock Publishers,2014-06-05,18.37,3.83,5,1,0,0,0,0,1,1593707,9781625641465,English,Religion
Gracism - The Art of Inclusion,David A. Anderson,168,InterVarsity Press,2010-03-01,10.31,11.19,3.74,261,7,28,61,94,71,1182426,9780830837373,English,Religion
Bible Adventures : Boss Fight Books #7,Gabe Durham,168,Boss Fight LLC,2015-03-30,12.96,3.04,4.11,275,1,5,43,141,85,1488310,9781940535074,English,Religion
The Book of Proverbs (2020 Edition) : Wisdom from Above,Brian Simmons,144,BroadStreet Publishing,2022-01-04,12.54,2.96,4.88,151,0,1,0,15,135,1448417,9781424563425,English,Religion
The Bridge of Peace : Book 2 in the Ada's House Amish Romance Series,Cindy Woodsmall,352,Waterbrook Press (A Division of Random House Inc),2010-08-31,16.26,0.74,4.41,1949,5,24,227,601,1092,541014,9781400073979,English,Religion
"Great Commission, Great Confusion, or Great Confession?",Lucas V Woodford,252,Wipf & Stock Publishers,2012-04-26,29.12,4.18,4.3,10,0,1,1,2,6,1472549,9781610978774,English,Religion
"The Remarkable Record of Job : The Ancient Wisdom, Scientific Accuracy, & Life-Changing Message of an Amazing Book",Henry Morris,144,Master Books,2000-04-01,10.81,0.19,4.18,259,4,17,27,92,119,470323,9780890512920,English,Religion
The Gifts of the Holy Spirit,Reverend Jude Winkler,32,Catholic Book Publishing,2000-03-26,4.14,0.86,3.25,4,0,1,2,0,1,1435442,9780899425085,English,Religion
Small Group Idea Book,Cindy Bunch,189,InterVarsity Press,2003-12-04,13.71,4.29,3.4,20,1,2,8,6,3,1434699,9780830811243,English,Religion
Islam and the Challenge of Democracy : A Boston Review Book,"Khaled Abou El Fadl, Joshua Cohen, Deborah Chasman",144,Princeton University Press,2004-03-28,25.65,4.34,4.15,48,0,1,8,22,17,894563,9780691119380,English,Religion
Sanskrit Grammar and Reference Book,Ratnakar Narale,686,PC PLUS Ltd.,2014-10-31,71.28,5.82,5,1,0,0,0,0,1,1483783,9781897416686,English,Religion
The Best Buddhist Writing 2011,"Melvin McLeod, Editors Of the Shambhala Sun",304,Shambhala Publications Inc,2011-10-07,26.28,0.22,3.97,68,0,0,16,38,14,907177,9781590309339,English,Religion
True Companions - A Book for Everyone About the Relationships That See Us Through,"Kelly Flanagan, Ian Morgan Cron",232,InterVarsity Press,2021-02-09,17.31,1.19,4.27,73,0,6,6,23,38,1424523,9780830847686,English,Religion
The Preacher's Commentary - Vol. 18: Isaiah 40-66,David L. Mckenna,284,Thomas Nelson Publishers,2004-07-30,21.15,2.45,3.5,2,0,0,1,1,0,1336147,9780785247920,English,Religion
THE Big Book of Ellen G. White Errors,Earl Pickett,164,Lulu.com,2013-12-07,20.27,2.13,5,1,0,0,0,0,1,1265184,9781304694515,English,Religion
Libro de oraciones catolicas / The book of Catholic Prayers,Origen,216,Penguin Random House Grupo Editorial (USA) LLC,2020-05-19,9.86,0.14,5,2,0,0,0,0,2,986594,9781644731932,Spanish,Religion
Thru the Bible Vol. 2: Joshua through Psalms,J. Vernon Mcgee,896,Thomas Nelson Publishers,1983-11-29,55.20,0.80,4.52,25,0,1,1,7,16,1113937,9780840749741,English,Religion
Egyptian Book of the Dead Hieroglyph Translations Using the Trilinear Method : Understanding the Mystic Path to Enlightenment Through Direct Readings of the Sacred Signs and Symbols of Ancient Egyptian Language With Trilinear Deciphering Method,Muata Ashby,228,Sema Institute,2016-03-26,29.35,13.15,5,2,0,0,0,0,2,2249576,9781884564918,English,Religion
Living Messages of the Books of the Bible,"G Campbell Morgan, Richard L Morgan",446,Wipf & Stock Publishers,2010-05-01,44.72,9.78,3,1,0,0,1,0,0,3613416,9781608992935,English,Religion
Libro de oraciones catolicas / The book of Catholic Prayers,Origen,216,Penguin Random House Grupo Editorial (USA) LLC,2020-05-19,9.86,0.14,5,2,0,0,0,0,2,986594,9781644731932,Spanish,Religion
THE Big Book of Ellen G. White Errors,Earl Pickett,164,Lulu.com,2013-12-07,20.27,2.13,5,1,0,0,0,0,1,1265184,9781304694515,English,Religion
The Book of Tiny Prayer : Daily Meditations from the Plague Year,"Micah Bucey, Padraig O Tuama",312,Fordham University Press,2021-11-02,15.41,1.59,4.94,17,0,0,0,1,16,1545406,9780823299225,English,Religion
The Book of Tiny Prayer : Daily Meditations from the Plague Year,"Micah Bucey, Padraig O Tuama",312,Fordham University Press,2021-11-02,15.41,1.59,4.94,17,0,0,0,1,16,1545406,9780823299225,English,Religion
True Gospel Revealed Anew by Jesus Vol II,James E. Padgett,462,Lulu Press Inc,2014-07-23,30.80,1.30,4.75,4,0,0,0,1,3,1115577,9781291959727,English,Religion
The Preacher's Commentary - Vol. 18: Isaiah 40-66,David L. Mckenna,284,Thomas Nelson Publishers,2004-07-30,21.15,2.45,3.5,2,0,0,1,1,0,1336147,9780785247920,English,Religion
Book of Saints (Part 8) : Super-Heroes of God,Reverend Lawrence G Lovasik,32,Catholic Book Publishing,1995-05-01,4.14,0.86,4.38,8,0,0,2,1,5,1547387,9780899425016,English,Religion
Gospel-The Book of Mark : A New Translation with Commentary-Jesus Spirituality for Everyone,Thomas Moore,176,Skylight Paths Publishing,2017-04-13,25.76,1.23,3.7,10,0,3,2,0,5,1589492,9781594736308,English,Religion
Belief Change - The Book,"Janet Ingersoll, Diana Torrence",138,Lulu.com,2010-02-03,16.32,8.18,5,2,0,0,0,0,2,1420910,9780557084814,English,Religion
Gospel-The Book of Mark : A New Translation with Commentary-Jesus Spirituality for Everyone,Thomas Moore,176,Skylight Paths Publishing,2017-04-13,25.76,1.23,3.7,10,0,3,2,0,5,1589492,9781594736308,English,Religion
Book of Saints (Part 8) : Super-Heroes of God,Reverend Lawrence G Lovasik,32,Catholic Book Publishing,1995-05-01,4.14,0.86,4.38,8,0,0,2,1,5,1547387,9780899425016,English,Religion
The Assignment Vol 4 : The Pain & The Passion,Mike Murdock,152,Wisdom International,1999-04-05,11.61,3.89,4.69,13,0,0,0,4,9,1465415,9781563940569,English,Religion
The Assignment Vol 4 : The Pain & The Passion,Mike Murdock,152,Wisdom International,1999-04-05,11.61,3.89,4.69,13,0,0,0,4,9,1465415,9781563940569,English,Religion
Bible Adventures : Boss Fight Books #7,Gabe Durham,168,Boss Fight LLC,2015-03-30,12.96,3.04,4.11,275,1,5,43,141,85,1488310,9781940535074,English,Religion
Belief Change - The Book,"Janet Ingersoll, Diana Torrence",138,Lulu.com,2010-02-03,16.32,8.18,5,2,0,0,0,0,2,1420910,9780557084814,English,Religion
"The Tibetan Book of the Dead : Or the After-Death Experiences on the Bardo Plane, according to Lama Kazi Dawa-Samdup's English Rendering","Donald S. Lopez, W. Y. Evans-Wentz",370,Oxford University Press Inc,2000-12-21,58.00,3.00,3.89,5217,211,380,1080,1635,1911,1510804,9780195133110,English,Religion
Qur'ans : Books of Divine Encounter,Keith E. Small,176,Bodleian Library,2015-09-15,22.04,3.96,4.43,7,0,0,0,4,3,1485664,9781851242566,English,Religion
The Book of Satanic Quotations,Matt Paradise,264,Matt G. Paradise,2008-05-09,26.11,3.39,4.91,11,0,0,0,1,10,1423199,9780615203683,English,Religion
Children's Books that Nurture the Spirit : Choosing and Using the Best,Louise Margaret Granahan,256,Northstone Publishing Inc,2003-05-01,25.29,6.71,3,1,0,0,1,0,0,9781896836515,9781896836515,English,Religion
A Prayer Book for the Armed Services : 2008 Edition,Church Publishing,190,Church Publishing Inc,2008-12-01,12.08,1.91,4.2,10,0,0,3,2,5,1546998,9780898695656,English,Religion
People's Prayer Book,Francis Evans,1056,Catholic Book Publishing,1980-01-01,23.81,0.19,4.62,8,0,0,0,3,5,1613782,9781937913434,English,Religion
"The Book of the Torah, Second Edition",Thomas W. Mann,250,Wipf & Stock Publishers,2013-10-23,28.99,2.21,3.82,28,0,1,7,16,4,1468789,9781610978958,English,Religion
The Masque of Africa : Glimpses of African Belief,V. S. Naipaul,256,Random House USA Inc,2011-10-04,15.62,1.38,3.23,576,33,93,222,164,64,1516024,9780307454997,English,Religion
"Othello's Children in the ""New World"" : Moorish History and Identity in the African American Experience",Jose V. Pimienta-Bey,240,AuthorHouse,2002-05-15,20.06,1.94,4.46,28,0,1,3,6,18,1536926,9780759686151,English,Religion
Evil: A Guide for the Perplexed,Professor Chad V. Meister,224,Bloomsbury Publishing PLC,2018-02-22,25.78,1.22,3.7,10,0,2,1,5,2,1574836,9781501324277,English,Religion
The Complete Book of Marduk by Nabu : A Pocket Anunnaki Devotional Companion to Babylonian Prayers & Rituals,Joshua Free,134,Joshua Free,2019-03-21,27.57,2.63,5,2,0,0,0,0,2,1423153,9780578470320,English,Religion
The Culture of the Book in Tibet,Kurtis Schaeffer,264,Columbia University Press,2014-10-07,29.21,5.29,4.25,4,0,0,0,3,1,2919483,9780231147170,English,Religion
Living Messages of the Books of the Bible,"G Campbell Morgan, Richard L Morgan",446,Wipf & Stock Publishers,2010-05-01,44.72,9.78,3,1,0,0,1,0,0,3613416,9781608992935,English,Religion
An Introduction to the Books of the Apocrypha,W O E Oesterley,356,Apocryphile Press,2006-10-31,24.21,1.79,4,3,0,0,0,3,0,9781933993225,9781933993225,English,Religion
Living Messages of the Books of the Bible,"G Campbell Morgan, Richard L Morgan",638,Wipf & Stock Publishers,2010-05-01,59.86,11.84,4,2,0,0,0,2,0,3613418,9781608993024,English,Religion
Living Messages of the Books of the Bible,"G Campbell Morgan, Richard L Morgan",446,Wipf & Stock Publishers,2010-05-01,44.72,9.78,3,1,0,0,1,0,0,3613416,9781608992935,English,Religion
More Lost Books of the Bible : Pistis Sophia,G R S Mead,396,Apocryphile Press,2006-10-15,32.91,5.29,4.17,225,6,11,34,61,113,9781955821193,9781955821193,English,Religion
Joy in Our Weakness : A Gift of Hope from the Book of Revelation,Marva J. Dawn,256,William B Eerdmans Publishing Co,2002-07-08,24.62,1.37,4.24,41,0,1,6,16,18,503481,9780802860699,English,Religion
The Minor Law Books,F. Max Muller,402,Taylor & Francis Ltd,2001-09-21,25.94,111.56,3.67,3,0,0,1,2,0,9780700715282,9780700715282,English,Religion
Books And Reading : Our Duty As Men And Churchmen (1884),Paul Williams Wyatt,20,Kessinger Publishing,2009-02-28,17.48,0.62,5,1,0,0,0,0,1,9781104041557,9781104041557,English,Religion
Books 4-6 : The New Rulebook & Pete Zendel Christian Suspense Series,Joy Ohagwu,732,Divine Breakthrough Infinity,2017-07-05,47.53,2.47,4.55,62,0,1,6,13,42,9798201041212,9798201041212,English,Religion
The Love of Books : The Philobiblon of Richard de Bury (Dodo Press),"Richard De Bury, E C Thomas",76,Dodo Press,2008-03-28,13.05,0.95,3.72,110,3,11,30,36,30,9781409900139,9781409900139,English,Religion
