title,authors,number_of_pages,publisher,publication_date,price_in_euros,discount_in_euros,rating,number_of_votes_goodreads,number_of_votes_one_star,number_of_votes_two_stars,number_of_votes_three_stars,number_of_votes_four_stars,number_of_votes_five_stars,bestsellers_rank,isbn13,language,category
Bookscape Board Books: A Forest's Seasons,Ingela P. Arrhenius,10,Chronicle Books,2019-09-03,8.18,1.82,4.16,51,0,1,11,18,21,13323,9781452174945,English,Stationery
Famous Five: Five On A Treasure Island : Book 1,Enid Blyton,192,Hachette Children's Group,2016-11-03,7.22,1.78,4.11,30558,390,1026,5969,10701,12472,18665,9780340681060,English,Stationery
Harry Potter Magical Creatures Colouring Book,Warner Bros,80,Templar Publishing,2016-02-12,11.65,0.85,4.48,236,4,3,22,53,154,2254,9781783705825,English,Stationery
This Is Not A Book,Keri Smith,221,Penguin Putnam Inc,2011-01-26,16.08,0.42,4.02,1506,37,93,307,433,636,31658,9780399535215,English,Stationery
My Quotable Kid: A Parents' Journal of Unforgettable Quotes,Editors of Chronicle Books,144,CHRONICLE BOOKS,2009-04-01,13.87,2.63,4.75,12,0,0,0,3,9,9191,9780811868846,English,Stationery
One Sketch a Day Journal,Chronicle Books,192,CHRONICLE BOOKS,2015-05-27,14.66,3.34,4.18,28,1,2,3,7,15,10947,9780811875349,English,Stationery
The Times Codeword 8 : 200 Cracking Logic Puzzles,The Times Mind Games,240,HarperCollins Publishers,2017-08-01,9.69,3.81,5,1,0,0,0,0,1,121579,9780008218607,English,Stationery
Really RELAXING Colouring Book 2 : Colour Me Calm,Elizabeth James,64,Kyle Craig Publishing,2015-03-18,10.67,0.43,4.24,59,2,1,9,16,31,6185,9781908707321,English,Stationery
Mom's One Line a Day: A Five-Year Memory Book,Chronicle Books,372,CHRONICLE BOOKS,2010-03-31,16.37,1.13,4.41,105,5,2,9,18,71,51942,9780811874908,English,Stationery
The Paint Book : Loads of things you can make or do with Paint,Miri Flower,128,Frances Lincoln Publishers Ltd,2014-11-01,6.89,4.60,4.25,4,0,0,1,1,2,225158,9780711235830,English,Stationery
Space Playing Cards,Chronicle Books,55,Chronicle Books,2017-03-14,9.70,2.80,4.5,2,0,0,0,1,1,455054,9781452160993,English,Stationery
RHS Birthday Book,Royal Horticultural Society,112,Frances Lincoln Publishers Ltd,2018-03-09,8.35,6.65,3.4,5,0,2,1,0,2,4247,9780711239463,English,Stationery
The Little Book of Irishisms : Know the Irish through our Words,"Aimee Alexander, Aimée Concannon",168,Deegan Communications,2021-03-04,10.48,5.52,4.42,19,0,0,5,1,13,42746,9781914437007,English,Stationery
"Read Harder (A Reading Log): Track Books, Chart Progress","Book Riot, Piet Aukeman",160,ABRAMS,2018-09-04,12.03,5.47,4.63,27,0,0,2,6,19,46414,9781419732553,English,Stationery
DC: Harley Quinn,Darcy Reed,192,Insight Editions,2020-03-17,7.81,3.19,4.44,9,0,0,2,1,6,184873,9781683838654,English,Stationery
Secrets of the Mystic Grove Deck & Book Set,"Mary, Alayne Thomas, Arwen Lynch",44,U.S. Games,2017-12-15,19.42,5.08,4,3,0,0,1,1,1,37745,9781572818385,English,Stationery
"Write It Down, Let It Go : A Worry Relief Journal","Chronicle Books, Lindsay Kramer",192,CHRONICLE BOOKS,2016-08-02,14.42,3.08,4,8,1,0,1,2,4,374735,9781452149196,English,Stationery
The Times Quick Cryptic Crossword Book 4 : 100 World-Famous Crossword Puzzles,"The Times Mind Games, Richard Rogan",240,HarperCollins Publishers,2019-04-01,8.88,0.12,4,4,1,0,0,0,3,231798,9780008285395,English,Stationery
The Sketchbook Idea Generator (Mix-and-Match Flip Book) : Mix and Match Prompts for Your Art Practice,Jennifer Lewis,160,Abrams,2020-09-01,17.88,0.12,4.33,12,0,1,1,3,7,247086,9781419746512,English,Stationery
"How to Deliver a TED Talk: Secrets of the World's Most Inspiring Presentations, revised and expanded new edition, with a foreword by Richard St. John and an afterword by Simon Sinek",Jeremey Donovan,240,McGraw-Hill Education - Europe,2014-01-29,20.24,1.26,3.9,2126,29,124,528,784,661,38191,9780071831598,English,Stationery
Universal Waite Tarot Deck and Book Set,Authur Edward Waite,340,U.S. Games,2003-03-01,31.58,3.42,4.17,18,1,0,4,3,10,52234,9780880794169,English,Stationery
Every Day : A Five-Year Memory Book,Mr. Boddington's Studio,372,CHRONICLE BOOKS,2013-04-01,15.29,4.71,4.36,45,2,1,4,10,28,111348,9781452113715,English,Stationery
Mythographic Color and Discover: Frozen Fantasies : An Artist's Coloring Book of Winter Wonderlands,Fabiana Attanasio,96,Castle Point Books,2021-01-12,16.61,1.89,5,2,0,0,0,0,2,13799,9781250271129,English,Stationery
Color Animals Coloring Book : Perfectly Portable Pages,Jess Volinski,64,Design Originals,2016-11-08,5.22,0.78,4.5,2,0,0,0,1,1,390664,9781497202399,English,Stationery
Knock Knock Chakras Activity Book & Journal,Knock Knock,96,Knock Knock,2019-09-27,12.31,2.69,4.37,35,0,1,4,11,19,297266,9781683492368,English,Stationery
"The Whole Brain Business Book, Second Edition: Unlocking the Power of Whole Brain Thinking in Organizations, Teams, and Individuals","Ned Herrmann, Ann Herrmann-Nehdi",432,McGraw-Hill Education - Europe,2015-07-16,27.77,4.23,3.98,126,1,10,24,46,45,193742,9780071843829,English,Stationery
Hiroshige Book of Postcards,Katie Burke,30,"Pomegranate Communications Inc,US",2004-07-01,13.22,0.78,3.5,2,0,0,1,1,0,454755,9780764916205,English,Stationery
Spark Kindness,Chronicle Books,50,Chronicle Books,2020-03-03,11.67,1.83,5,1,0,0,0,0,1,963771,9781452182964,English,Stationery
Jane Foster's Animals cloth book,Jane Foster,8,Templar Publishing,2018-02-08,8.58,2.92,5,1,0,0,0,0,1,262562,9781783708772,English,Stationery
Sunday Telegraph Book of General Knowledge Crosswords 6,Telegraph Group Limited,208,Pan Macmillan,2009-05-01,14.02,3.98,4,1,0,0,0,1,0,246914,9780330509824,English,Stationery
The Little Book of BAD MOODS : (A cathartic activity book),"Lotta Sonninen, Piia Aho",112,Bloomsbury Publishing PLC,2018-12-27,7.02,0.98,3.74,65,4,7,16,13,25,291365,9781526609892,English,Stationery
"Zenspirations Coloring Book Abstract & Geometric Designs : Create, Color, Pattern, Play!",Joanne Fink,64,Design Originals,2014-04-01,8.99,2.01,4.33,39,0,0,7,12,20,245810,9781574218718,English,Stationery
Daily Telegraph Cryptic Crossword Book 55,Telegraph Group Limited,192,Pan Macmillan,2005-09-16,13.83,4.17,3.67,3,0,1,0,1,1,236109,9780330437653,English,Stationery
Garden Fairies Stained Glass Coloring Book,Darcy May,16,Dover Publications Inc.,2003-03-28,8.38,0.62,4,17,0,2,4,3,8,358530,9780486423883,English,Stationery
Barack Obama: Quotes to Live By,Carlton Books,192,Welbeck Publishing Group,2020-02-04,9.57,1.43,3.75,4,0,0,2,1,1,775146,9781787393066,English,Stationery
Alien : The Coloring Book,"Titan Books, VICENTE, Diaz Wellington, Guilherme Raffide, Leandro Casco, Salvo, Vinz el Tabanas, Rubine, Salvador Navarro, Daniel Wichinson",80,Titan Books Ltd,2017-05-09,15.03,0.97,4.47,17,0,0,3,3,11,323452,9781785653766,English,Stationery
"Buddhist Art Coloring Book 2 : Buddhas, Deities, and Enlightened Masters from the Tibetan Tradition",Robert Beer,128,Shambhala Publications Inc,2016-02-20,17.53,0.47,4.44,9,0,0,1,3,5,142906,9781611803525,English,Stationery
Book of Shadows Tarot Complete Edition,"Barbara Moore, Grzegorz Krysinski, Simone Gabrielli, Sabrina Ariganello, Alessia Pastorello",78,Lo Scarabeo,2017-06-14,37.06,4.94,4.5,10,0,0,1,3,6,12948,9788865275115,English,Stationery
Victory Through Organization: Why the War for Talent is Failing Your Company and What You Can Do About It,"Dave Ulrich, David Kryscynski, Wayne Brockbank, Mike Ulrich",304,McGraw-Hill Education,2017-04-05,32.33,1.17,3.82,44,3,3,9,13,16,51165,9781259837647,English,Stationery
Manager's Guide to Crisis Management,Jonathan Bernstein,192,McGraw-Hill Education - Europe,2011-12-16,18.49,3.01,3.62,32,1,3,9,13,6,194750,9780071769495,English,Stationery
Knock Knock Why You're My Bestie Book Fill in the Love Fill-in-the-Blank Book & Gift Journal,Knock Knock,112,Knock Knock,2015-02-21,7.77,1.23,4.35,23,2,1,1,2,17,35770,9781601066909,English,Stationery
"Words that Sell, Revised and Expanded Edition",Richard Bayan,160,McGraw-Hill Education - Europe,2006-05-30,15.43,2.07,4.02,794,20,44,151,262,317,8344,9780071467858,English,Stationery
I Wrote a Book about You,M H Clark,64,Compendium Inc.,2017-03-01,16.32,0.18,4.77,26,0,0,2,2,22,2086,9781943200108,English,Stationery
Van Gogh's Sunflowers Notebook,Vincent Van Gogh,64,Dover Publications Inc.,2016-08-26,3.41,0.09,4.67,9,0,1,0,0,8,5868,9780486807737,English,Stationery
Boxed Kits : The Sex Game,Ariel Books,32,Andrews McMeel Publishing,2003-12-02,8.84,1.66,3.67,3,0,1,0,1,1,515615,9780740740947,English,Stationery
The Big Red Book of Spanish Idioms,Peter Weibel,400,McGraw-Hill Education - Europe,2004-08-16,16.74,3.57,4.18,22,0,0,5,8,9,268671,9780071433020,English,Stationery
Understanding Options 2E,Michael Sincere,320,McGraw-Hill Education - Europe,2014-02-16,16.83,3.67,4.12,703,8,25,123,263,284,114297,9780071817844,English,Stationery
Color Cute Coloring Book : Perfectly Portable Pages,Jess Volinski,64,Design Originals,2016-11-08,5.22,0.78,3.33,3,0,1,1,0,1,267253,9781497202382,English,Stationery
My Book Journal : A 100-Book Reading Diary for Bibliophiles,Sterling,192,Sterling Publishing Co Inc,2019-09-07,13.38,0.12,4.4,5,0,0,1,1,3,44683,9781454936336,English,Stationery
Power of Love Coloring Book,Thaneeya Mcardle,80,DESIGN ORIGINALS,2017-09-05,9.98,1.02,5,3,0,0,0,0,3,279630,9781497203204,English,Stationery
DC Comics: Villains of Gotham City Tiny Book,Insight Editions,192,Insight Editions,2020-09-29,7.65,3.35,4,5,0,0,1,3,1,32580,9781683834816,English,Stationery
More Good Vibes Coloring Book,Thaneeya Mcardle,80,Design Originals,2017-02-07,9.98,1.02,4,3,0,0,1,1,1,156598,9781497202061,English,Stationery
Hiroshige Book of Postcards,Katie Burke,30,"Pomegranate Communications Inc,US",2004-07-01,13.22,0.78,3.5,2,0,0,1,1,0,454755,9780764916205,English,Stationery
Disney Frozen Tiny Book,Brooke Vitale,192,Insight Editions,2022-04-12,7.65,4.35,5,1,0,0,0,0,1,436180,9781647225711,English,Stationery
Little Pink Book Little Pink Book(address),Inc Peter Pauper Press,160,"Peter Pauper Press Inc,US",2005-07-01,9.59,0.41,3.82,11,2,0,2,1,6,36004,9781593594046,English,Stationery
Creative Haven Glorious Gardens Color by Number Coloring Book,George Toufexis,96,Dover Publications Inc.,2019-11-30,10.87,0.13,5,4,0,0,0,0,4,108574,9780486836690,English,Stationery
"3,001 Questions All About Me: Volume 1",Editors of Chartwell Books,204,Book Sales Inc,2020-12-15,10.55,0.45,4,2,0,0,1,0,1,13382,9780785839071,English,Stationery
Knock Knock What I Love about You Book Fill in the Love Fill-in-the-Blank Book & Gift Journal,Knock Knock,112,Knock Knock,2013-03-01,7.77,1.23,4.32,41,1,2,5,8,25,1478,9781601064936,English,Stationery
Harry Potter Colouring Book : An official colouring book,J. K. Rowling,80,Templar Publishing,2015-12-15,12.64,0.86,4.36,2427,76,73,294,453,1531,5516,9781783705481,English,Stationery
Pantone 50 Postcards,Chronicle Books,50,Chronicle Books,2020-10-16,15.29,2.71,5,1,0,0,0,0,1,45413,9781452183831,English,Stationery
After Dinner Amusements: Get Smart : 50 Trivia Questions,Chronicle Books,55,Chronicle Books,2017-09-12,8.86,1.64,3,1,0,0,1,0,0,592156,9781452164908,English,Stationery
Vader's Little Princess Postcards,Jeffrey Brown,30,CHRONICLE BOOKS,2014-05-20,8.32,2.18,4.73,15,0,0,1,2,12,170069,9781452135441,English,Stationery
"Hop, Skip, and Sing Spanish (Book + Audio CD)",Ana Lomba,24,McGraw-Hill Education - Europe,2006-10-16,9.59,2.41,3.7,10,0,3,2,0,5,122603,9780071474511,English,Stationery
The Southwest Airlines Way,Jody Hoffer Gittell,336,McGraw-Hill Education - Europe,2005-06-16,18.09,1.41,3.73,419,8,26,125,173,87,178905,9780071458276,English,Stationery
Michelle Obama: Quotes to Live By,Carlton Books,192,Welbeck Publishing Group,2020-02-04,9.24,1.26,4.24,119,2,5,15,37,60,774156,9781787392908,English,Stationery
Birds in a Book (A Bouquet in a Book): Jacket Comes Off. Branches Pop Up. Display Like a Bouquet!,"Rachel Grant, Lesley Earle",24,ABRAMS,2019-02-05,17.78,1.72,4.44,9,0,0,1,3,5,359921,9781419733932,English,Stationery
Text Books of Art Education; Volume 5,Bonnie E Snow,104,Sagwan Press,2018-02-02,16.09,1.41,4,1,0,0,0,1,0,9781376522679,9781376522679,English,Stationery
