title,authors,number_of_pages,publisher,publication_date,price_in_euros,discount_in_euros,rating,number_of_votes_goodreads,number_of_votes_one_star,number_of_votes_two_stars,number_of_votes_three_stars,number_of_votes_four_stars,number_of_votes_five_stars,bestsellers_rank,isbn13,language,category
The Timber Framing Book,Stewart Elliott,169,Alan C Hood & Company,2007-09-14,27.42,2.68,4.08,13,0,0,5,2,6,460179,9780911469325,English,"Technology, Engineering"
Panzerwaffe on the Battlefield 3 (Vol.23),Peter Barnaky,112,PeKo Publishing Kft.,2022-04-29,31.80,0.20,4,1,0,0,0,1,0,422286,9786155583674,Hungarian,"Technology, Engineering"
Hello? Is This Mr. Graham Bell? - Biography Books for Kids 9-12 Children's Biography Books,Baby Professor,64,Baby Professor,2017-09-15,14.03,6.17,5,1,0,0,0,0,1,979855,9781541912359,English,"Technology, Engineering"
The Book of Magick Power,Jason Augustus Newcomb,300,The new Hermetics Press,2007-07-19,26.86,4.34,4.21,38,0,1,6,15,16,459357,9780615152639,English,"Technology, Engineering"
Green Roof Construction and Maintenance (GreenSource Books),Kelly Luckett,208,McGraw-Hill Education - Europe,2009-10-16,75.76,0.74,3.71,7,0,0,4,1,2,986423,9780071608800,English,"Technology, Engineering"
"Bee Book : Beekeeping Basics, Harvesting Honey, Beeswax, Candles & Other Bee Business",Ann Cliff,138,Aird Books Pty.Ltd,2010-09-01,19.66,5.34,4,7,0,1,1,2,3,504916,9780947214609,English,"Technology, Engineering"
The Biophilia Hypothesis,"Stephen R. Kellert, Edward O. Wilson, Scott McVay, Aaron Katcher, Cecilia McCarthy, Gregory Wilkins, Roger Ulrich, Paul Shepard, Sara St. Antoine, Jared Diamond",496,Island Press,1995-03-01,45.40,1.10,4.4,154,2,3,17,42,90,275240,9781559631471,English,"Technology, Engineering"
The Waterbug Book : A Guide to the Freshwater Macroinvertebrates of Temperate Australia,"John J. Gooderham, Edward R. Tsyrlin",240,CSIRO Publishing,2002-07-30,47.83,7.67,3.86,7,0,1,1,3,2,703940,9780643066687,English,"Technology, Engineering"
Stone Circles,Hugh Newman,64,Wooden Books,2017-08-31,6.54,0.96,3.58,24,1,2,7,10,4,349802,9781904263951,English,"Technology, Engineering"
Summary and Analysis of the Sixth Extinction: An Unnatural History : Based on the Book by Elizabeth Kolbert,Worth Books,60,OPEN ROAD MEDIA,2017-05-23,8.55,2.44,4.22,23,2,0,2,6,13,938187,9781504046787,English,"Technology, Engineering"
Mathematics for Physicists,"Philippe Dennery, Andre Krzywicki",400,Dover Publications Inc.,1996-12-20,20.31,5.19,3.71,35,1,4,8,13,9,297604,9780486691930,English,"Technology, Engineering"
"Alpaca Keeping : Raising Alpacas - Step by Step Guide Book... Farming, Care, Diet, Health and Breeding",Harry Fields,174,World Ideas Ltd,2014-04-30,14.66,3.54,3.85,41,0,4,9,17,11,108479,9781910085264,English,"Technology, Engineering"
MG T Series Restoration Guide,Malcolm Green,160,Brooklands Books Ltd,1993-10-30,32.02,2.98,5,1,0,0,0,0,1,409147,9781855202115,English,"Technology, Engineering"
You Could Fly an Airplane : Planning to be a Pilot for Kids - How Airplanes Work - Children's Aeronautics & Astronautics Books,Baby Professor,42,Baby Professor,2017-02-15,12.68,3.42,1,1,1,0,0,0,0,434205,9781683268925,English,"Technology, Engineering"
Aerodynamics : Selected Topics in the Light of Their Historical Development,Theodore von Karman,224,Dover Publications Inc.,2004-04-30,16.60,1.40,3.95,19,0,0,5,10,4,56918,9780486434858,English,"Technology, Engineering"
Tatting - A Fascinating Book of Delicate Lace Designs,Anon,24,Read Books,2011-04-21,11.30,6.00,5,1,0,0,0,0,1,42398,9781447401575,English,"Technology, Engineering"
Computer Organization and Design RISC-V Edition : The Hardware Software Interface,"David A. Patterson, John L. Hennessy",736,Elsevier Science & Technology,2021-04-28,83.68,5.27,3.97,1607,34,106,329,544,594,556920,9780128203316,English,"Technology, Engineering"
"Helicopter Pilot's Manual Vol 2 : Powerplants, Instruments and Hydraulics",Norman Bailey,152,The Crowood Press Ltd,2008-10-15,22.41,2.09,4.67,3,0,0,0,1,2,567905,9781861269911,English,"Technology, Engineering"
"Tracking Humans : A Fundamental Approach To Finding Missing Persons, Insurgents, Guerrillas, And Fugitives From The Law","David Diaz, V. L. Mccann",264,ROWMAN & LITTLEFIELD,2013-06-04,13.31,5.79,3.95,38,0,2,9,16,11,52404,9780762784424,English,"Technology, Engineering"
Bubbles: A Ladybird Expert Book,Helen Czerski,56,Penguin Books Ltd,2018-11-27,10.06,7.94,4.14,21,0,1,2,11,7,560783,9780718188290,English,"Technology, Engineering"
Rebuilding the Famous Ford Flathead,Ron Bishop,144,McGraw-Hill Education - Europe,2014-01-30,18.25,1.25,4,6,0,1,0,3,2,259117,9780830620661,English,"Technology, Engineering"
Exercise Book - Pocket Book Companion to Structural Engineering Art and Approximation,Hugh Morrison,82,Paragon Publishing,2016-08-03,14.70,11.60,5,1,0,0,0,0,1,544532,9781782224792,English,"Technology, Engineering"
The Existential Pleasures of Engineering,Samuel C Florman,224,St. Martin's Griffin,2000-09-05,18.17,0.03,3.54,387,16,42,130,116,83,297348,9780312141042,English,"Technology, Engineering"
Ask an Astronaut : My Guide to Life in Space (Official Tim Peake Book),Tim Peake,272,Cornerstone,2018-06-11,12.92,0.58,4.2,2387,7,48,390,959,983,115243,9781784759483,English,"Technology, Engineering"
Introduction to Space Dynamics,William T. Thomson,352,Dover Publications Inc.,1986-11-17,16.49,3.51,3.71,63,3,1,23,20,16,358548,9780486651132,English,"Technology, Engineering"
Book Production,Adrian Bullock,206,Taylor & Francis Ltd,2012-08-15,44.34,0.66,4.06,31,0,0,8,13,10,595766,9780415593809,English,"Technology, Engineering"
Summary and Analysis of the Sixth Extinction: An Unnatural History : Based on the Book by Elizabeth Kolbert,Worth Books,60,OPEN ROAD MEDIA,2017-05-23,8.55,2.44,4.22,23,2,0,2,6,13,938187,9781504046787,English,"Technology, Engineering"
The Best of Instructables: v. 1,Staff of make Magazine and Instructables,330,O'Reilly Media,2008-11-05,28.71,8.29,3.87,69,3,2,16,28,20,443872,9780596519520,English,"Technology, Engineering"
The Royal Navy Officer's Pocket-Book,Brian Lavery,144,Bloomsbury Publishing PLC,2018-10-09,11.64,0.86,4.07,46,0,0,13,17,16,413463,9781472834089,English,"Technology, Engineering"
Grease Junkie : A book of moving parts,Edd China,320,Ebury Publishing,2020-09-01,14.17,6.83,4.18,393,3,14,63,144,169,51411,9780753553565,English,"Technology, Engineering"
The Adlard Coles Book of Navigation,Melanie Bartlett,176,Bloomsbury Publishing PLC,2009-02-01,12.87,5.63,4,2,0,0,1,0,1,424221,9780713689396,English,"Technology, Engineering"
Common Lisp: A Gentle Introduction to Symbolic Computation,Touretzky,608,Dover Publications Inc.,2013-03-31,30.94,5.06,4.14,125,0,3,30,38,54,60019,9780486498201,English,"Technology, Engineering"
Building Services Engineering,David V. Chadderton,390,Taylor & Francis Ltd,2013-01-10,67.49,1.01,4.67,9,0,0,1,1,7,386103,9780415699327,English,"Technology, Engineering"
How We'll Live on Mars,Stephen Petranek,96,Simon & Schuster/ Ted,2015-07-07,17.49,0.51,3.86,1825,12,102,485,764,462,343799,9781476784762,English,"Technology, Engineering"
Scientific Literacy and the Myth of the Scientific Method,Henry H. Bauer,192,University of Illinois Press,1994-08-01,23.11,2.19,4.22,18,0,1,2,7,8,800557,9780252064364,English,"Technology, Engineering"
Who Was Henry Ford? - Biography Books for Kids 9-12 Children's Biography Books,Baby Professor,64,Baby Professor,2017-09-15,14.03,6.17,3.67,3,0,0,1,2,0,2625720,9781541912373,English,"Technology, Engineering"
The Road to Conscious Machines : The Story of AI,Michael Wooldridge,416,Penguin Books Ltd,2021-03-04,12.63,0.87,4.19,191,0,6,27,83,75,62647,9780241333907,English,"Technology, Engineering"
"French Hussars Vol 3: : From the 9th to the 14th Regiment, 1804-1818","André Jouineau, Jean-Marie Mongin",84,HISTOIRE & COLLECTIONS,2007-12-01,16.64,4.36,4,2,0,0,1,0,1,398387,9782352500377,English,"Technology, Engineering"
The Big Book of Boat Canvas: A Complete Guide to Fabric Work on Boats,Karen Lipe,256,McGraw-Hill Education - Europe,1991-03-08,18.50,2.50,3.64,22,1,3,7,3,8,290799,9780070380004,English,"Technology, Engineering"
Optimal Control Theory : An Introduction,Donald E. Kirk,464,Dover Publications Inc.,2004-05-28,24.36,2.64,4.22,60,0,4,4,27,25,230229,9780486434841,English,"Technology, Engineering"
Information Theory and Statistics,Solomon Kullback,432,Dover Publications Inc.,1997-10-21,23.78,0.22,3.95,20,0,1,4,10,5,701170,9780486696843,English,"Technology, Engineering"
The Vulnerable Planet : A Short Economic History of the Environment,John Bellamy Foster,176,"Monthly Review Press,U.S.",1999-09-01,14.24,1.76,3.89,126,1,5,34,53,33,846557,9781583670194,English,"Technology, Engineering"
The UFO Abduction Book : Extraordinary Extraterrestrial Encounters of the Terrifying Kind,"Brad Steiger, Whitley Strieber",224,Red Wheel/Weiser,2022-03-11,16.73,3.27,4.05,22,0,3,3,6,10,1025767,9781590033074,English,"Technology, Engineering"
A Book of Honey,Eva Crane,204,International Bee Research Association,2019-01-28,40.49,28.41,4,9,0,0,3,3,3,1184277,9780860982883,English,"Technology, Engineering"
Finite Elements and Approximation,"O. C. Zienkiewicz, K. Morgan",352,Dover Publications Inc.,2006-10-06,19.54,1.46,4.27,11,0,0,2,4,5,666853,9780486453019,English,"Technology, Engineering"
The Rubbish Book : A Complete Guide to Recycling,James Piper,288,Unbound,2022-02-17,10.84,1.66,4.5,10,0,0,1,3,6,448587,9781800180864,English,"Technology, Engineering"
Mathematical Modelling Techniques,Rutherford Aris,288,Dover Publications Inc.,2003-03-17,16.54,0.46,3.87,15,1,1,4,2,7,666876,9780486681313,English,"Technology, Engineering"
Collecting and Identifying Rocks - Geology Books for Kids Age 9-12 Children's Earth Sciences Books,Baby Professor,64,Baby Professor,2017-03-15,14.03,6.17,4,4,0,0,1,2,1,1124872,9781541940185,English,"Technology, Engineering"
Testing Computer Software - The Best Selling Testing Book of All Time 2e,C Kaner,496,John Wiley & Sons Inc,1999-04-26,74.67,17.33,3.89,292,10,14,69,105,94,369155,9780471358466,English,"Technology, Engineering"
The Book of Old Ships : From Egyptian Galleys to Clipper Ships,Henry B. Culver,256,Dover Publications Inc.,1993-04-15,15.70,0.30,3.35,23,1,5,6,7,4,518663,9780486273327,English,"Technology, Engineering"
"Llewellyn's Complete Book of Essential Oils : How to Blend, Diffuse, Create Remedies, and Use in Everyday Life",Sandra Kynes,480,"Llewellyn Publications,U.S.",2019-09-01,34.96,0.04,4.33,43,0,1,8,10,24,570870,9780738756875,English,"Technology, Engineering"
The Book of Five Rings,Miyamoto Musashi,160,Bantam Doubleday Dell Publishing Group Inc,1992-04-01,14.82,2.18,4,44820,699,2527,9713,14907,16974,518736,9780553351705,English,"Technology, Engineering"
Ten Billion,Stephen Emmott,224,Random House USA Inc,2013-09-10,14.19,0.31,3.62,1541,59,172,429,521,360,362909,9780345806475,English,"Technology, Engineering"
Information Theory and Statistics,Solomon Kullback,432,Dover Publications Inc.,1997-10-21,23.78,0.22,3.95,20,0,1,4,10,5,701170,9780486696843,English,"Technology, Engineering"
Reimagining Capitalism in a World on Fire : Shortlisted for the FT & McKinsey Business Book of the Year Award 2020,Rebecca Henderson,336,Penguin Books Ltd,2021-05-13,11.78,0.72,3.78,935,27,70,231,363,244,64401,9780241379684,English,"Technology, Engineering"
Philosophy of Technology: An Introduction,V Dusek,256,John Wiley and Sons Ltd,2006-03-20,36.52,11.48,3.55,40,1,6,11,14,8,587151,9781405111638,English,"Technology, Engineering"
"The Bar and Beverage Book, 5e",C Katsigris,736,John Wiley & Sons Inc,2011-02-18,121.83,4.17,3.82,39,1,4,9,12,13,1051822,9780470248454,English,"Technology, Engineering"
The Saturn V F-1 Engine : Powering Apollo into History,Anthony Young,266,Springer-Verlag New York Inc.,2008-12-03,52.50,6.34,4,13,0,1,2,6,4,467987,9780387096292,English,"Technology, Engineering"
Saturn V Flight Manual,NASA,262,Periscope Film LLC,2011-06-18,21.81,5.69,4.64,28,0,0,3,4,21,476622,9781935700708,English,"Technology, Engineering"
Rebuild Ford V-8 Hp36,Tom Monroe,160,Penguin Putnam Inc,1993-01-19,29.52,2.48,4.12,17,0,0,3,9,5,531656,9780895860361,English,"Technology, Engineering"
The UFO Abduction Book : Extraordinary Extraterrestrial Encounters of the Terrifying Kind,"Brad Steiger, Whitley Strieber",224,Red Wheel/Weiser,2022-03-11,16.73,3.27,4.05,22,0,3,3,6,10,1025767,9781590033074,English,"Technology, Engineering"
Weaving With Small Appliances - Book III - The Table Loom,Luther Hooper,88,Read Books,2010-02-03,20.15,8.85,3.67,3,0,0,1,2,0,46084,9781408694374,English,"Technology, Engineering"
"Medication Fact Book for Psychiatric Practice, Fifth Edition","Talia Puzantian, Daniel Carlat",244,"Carlat Publishing, LLC",2020-01-01,63.58,20.42,4.4,5,0,0,1,1,3,876812,9781732952232,English,"Technology, Engineering"
Analysis On Manifolds,James R. Munkres,384,Taylor & Francis Inc,1997-09-28,84.43,6.57,4.04,48,0,2,10,20,16,582224,9780201315967,English,"Technology, Engineering"
"Reduce, Reuse, Recycle : An Easy Household Guide","Nicky Scott, Axel Scheffler",96,Green Books,2007-09-04,5.97,0.53,3.87,54,0,1,19,20,14,654919,9781903998939,English,"Technology, Engineering"
Continuum Mechanics,P. Chadwick,200,Dover Publications Inc.,2003-03-28,14.23,1.27,3.38,13,1,4,0,5,3,807939,9780486401805,English,"Technology, Engineering"
Nonlinear Mechanics : A Supplement to Theoretical Mechanics of Particles and Continua,"Alexander L Fetter, John Dirk Walecka",154,Dover Publications Inc.,2006-07-28,14.97,0.53,3.67,9,1,0,2,4,2,807966,9780486450315,English,"Technology, Engineering"
Non-Equilibrium Statistical Mechanics,Ilya Prigogine,336,Dover Publications Inc.,2017-04-28,20.40,3.60,4.33,3,0,0,0,2,1,651472,9780486815558,English,"Technology, Engineering"
Helicopter Theory,Wayne Johnson,1089,Dover Publications Inc.,2003-03-17,38.49,1.51,3.95,22,0,2,4,9,7,807528,9780486682303,English,"Technology, Engineering"
"The Landscape Lighting Book, Third Edition",JL Moyer,384,John Wiley & Sons Inc,2013-09-27,127.06,21.44,4,12,0,0,4,4,4,1186920,9781118073827,English,"Technology, Engineering"
The Book : The Life Story of a Technology,Nicole Howard,192,Johns Hopkins University Press,2010-01-11,20.15,5.85,3.51,118,3,10,49,36,20,1432211,9780801893117,English,"Technology, Engineering"
Adlard Coles Book of Diesel Engines,Melanie Bartlett,96,Bloomsbury Publishing PLC,2018-09-04,21.04,6.46,4,4,0,0,0,4,0,1115175,9781472955401,English,"Technology, Engineering"
Feeding Britain : Our Food Problems and How to Fix Them,Tim Lang,608,Penguin Books Ltd,2021-05-01,15.44,1.56,3.94,83,1,7,14,35,26,700519,9780241404805,English,"Technology, Engineering"
Artillery of the Napoleonic Wars V 2,Kevin F. Kiley,320,Pen & Sword Books Ltd,2015-10-01,32.16,23.34,3,4,0,1,2,1,0,1128632,9781848326378,English,"Technology, Engineering"
"The Rodale Book of Composting, Newly Revised and Updated : Simple Methods to Improve Your Soil, Recycle Waste, Grow Healthier Plants, and Create an Earth-Friendly Garden","Grace Gershuny, Deborah, L. Martin",304,Random House USA Inc,2018-06-05,17.52,1.98,4.03,479,9,15,99,184,172,194356,9781635651027,English,"Technology, Engineering"
Action Stations Revisited: v. 7 : Scotland and Northern Ireland,Martyn Chorlton,279,Crecy Publishing,2012-07-15,29.57,0.93,5,3,0,0,0,0,3,1112256,9780859791557,English,"Technology, Engineering"
"Porsche 911 Red Book : Specifications, Options, Production Numbers, Data Codes and More","Patrick Paternie, Peter Bodensteiner",208,Motorbooks International,2015-06-08,16.83,10.17,4.5,12,0,1,0,3,8,241184,9780760347607,English,"Technology, Engineering"
Introduction to Superconductivity: v. 1,Michael Tinkham,480,Dover Publications Inc.,2004-06-25,29.18,2.82,3.93,30,1,2,3,16,8,268860,9780486435039,English,"Technology, Engineering"
Fundamentals of Astrodynamics: Seco : Second Edition,Roger Bate,496,Dover Publications Inc.,2020-02-29,21.90,3.60,4.24,267,3,4,36,106,118,59153,9780486497044,English,"Technology, Engineering"
Birdhouses You Can Build in a Day,Popular Woodworking Books,128,F&W Publications Inc,2004-10-29,23.38,3.62,4.04,45,0,4,6,19,16,462286,9781558707047,English,"Technology, Engineering"
Designing with Geosynthetics - 6th Edition Vol. 1,Robert M Koerner,526,Xlibris,2012-01-16,42.31,1.09,4.09,11,0,0,2,6,3,813747,9781462882892,English,"Technology, Engineering"
Lichen Dyes : The New Source Book,Karen Diadick Casselman,96,Dover Publications Inc.,2011-11-02,8.36,0.64,4,44,0,2,10,18,14,15635,9780486412313,English,"Technology, Engineering"
Major Battles in World History Children's Military & War History Books,Baby Professor,42,Baby Professor,2017-02-15,12.68,4.02,3,2,1,0,0,0,1,530304,9781541904460,English,"Technology, Engineering"
Reeds Vol 12 Motor Engineering Knowledge for Marine Engineers,"Paul Anthony Russell, Thomas D. Morton, Mr Leslie Jackson, Anthony S Prince",384,Bloomsbury Publishing PLC,2018-11-06,56.37,16.81,3,1,0,0,1,0,0,905051,9781472953445,English,"Technology, Engineering"
Incidents That Define Process Safety,CCPS,352,John Wiley & Sons Inc,2008-04-28,109.26,20.69,4.33,9,0,1,1,1,6,779555,9780470122044,English,"Technology, Engineering"
Better Aerobatics: v.1,Alan Cassidy,458,Freestyle Aviation Books,2003-05-31,46.57,4.63,4.78,23,0,0,0,5,18,216402,9780954481407,English,"Technology, Engineering"
Mastering Woodworking Machines,Mark Duginske,248,Taunton Press Inc,1992-05-01,31.49,0.51,4,19,0,1,5,6,7,742695,9780942391985,English,"Technology, Engineering"
An Introduction to Theoretical and Computational Aerodynamics,Jack Moran,480,Dover Publications Inc.,2010-06-17,34.92,0.58,4.67,6,0,0,0,2,4,1003690,9780486428796,English,"Technology, Engineering"
"A Book in Every Home : Containing Three Subjects: Ed's Sweet Sixteen, Domestic and Political Views",Edward Leedskalnin,82,Martino Fine Books,2012-09-05,9.60,1.30,3.5,8,1,0,3,2,2,202373,9781614273509,English,"Technology, Engineering"
How to Solve Mathematical Problems,Wayne A. Wickelgren,272,Dover Publications Inc.,2003-03-28,15.30,0.20,4.54,13,0,0,1,4,8,783673,9780486284330,English,"Technology, Engineering"
Solid State Theory,Walter A. Harrison,576,Dover Publications Inc.,2011-02-17,24.44,1.06,4.33,3,0,0,0,2,1,760572,9780486639482,English,"Technology, Engineering"
Mining in Cornwall Vol 2 : The County Explorer,"L J Bullen, J H Trounson",128,The History Press Ltd,2004-01-01,14.02,10.98,4.5,2,0,0,0,1,1,1329251,9780752417080,English,"Technology, Engineering"
Dynamic Programming: Models and App : Models and Applications,Eric V. Denardo,240,Dover Publications Inc.,2003-04-23,17.02,0.98,4.22,9,0,0,2,3,4,1245570,9780486428109,English,"Technology, Engineering"
Big Book of Hacks : 264 Amazing DIY Tech Projects,Dough Cantor,256,WELDON OWEN,2016-05-09,29.41,1.09,3.86,7,0,0,2,4,1,1210768,9781681880426,English,"Technology, Engineering"
"Capturing Sunlight, Book 1 : Skills & Ideas for Intensive Grazing, Sustainable Pastures, Healthy Soils, & Grassfed Livestock",Woody Lane,334,Lane Livestock Services,2020-01-20,25.22,4.88,4.57,7,0,0,1,1,5,1011296,9780983323822,English,"Technology, Engineering"
The Oxford Book of Military Anecdotes,Max Hastings,528,Oxford University Press Inc,1986-12-11,32.79,20.21,3.78,69,2,5,15,31,16,1033469,9780195205282,English,"Technology, Engineering"
Green Book of Karting,Don Losier,160,Tellwell Talent,2022-05-26,23.63,20.17,5,1,0,0,0,0,1,1313741,9780228856603,English,"Technology, Engineering"
Singer Sewing Book,Mary Picken,264,Read Books,2010-07-30,33.14,3.76,4.33,24,0,1,1,11,11,1270159,9781445510835,English,"Technology, Engineering"
The Book of Five Rings,Miyamoto Musashi,96,Wilder Publications,2008-05-30,11.16,0.74,4.01,44182,692,2470,9521,14722,16777,1124975,9781604593709,English,"Technology, Engineering"
Special Functions for Scientists and Engineers,W. Bell,272,Dover Publications Inc.,2004-08-01,17.54,0.46,4.3,23,2,0,1,6,14,783632,9780486435213,English,"Technology, Engineering"
Reeds Vol 8 General Engineering Knowledge for Marine Engineers,"Paul Anthony Russell, Mr Leslie Jackson, Thomas D. Morton",608,Bloomsbury Publishing Plc,2018-11-06,58.00,13.50,4.5,4,0,0,1,0,3,933633,9781472952738,English,"Technology, Engineering"
Saturn V Rocket,"Alan Lawrie, Ed, II Stewart, Mike Jetzer",95,Arcadia Publishing,2016-11-07,22.46,2.04,4,2,0,0,0,2,0,1352305,9781467123877,English,"Technology, Engineering"
Graph Theory with Applications to Engineering and Computer Science,Narsingh Deo,496,Dover Publications Inc.,2016-09-30,27.34,3.16,4.58,19,0,1,0,5,13,783682,9780486807935,English,"Technology, Engineering"
"Power System Control and Stability, Third Edition",V Vittal,832,John Wiley and Sons Ltd,2019-11-25,147.41,11.54,4.29,7,0,0,2,1,4,1114193,9781119433712,English,"Technology, Engineering"
Statistical Method from the Viewpoint of Quality Control,Walter A. Shewhart,176,Dover Publications Inc.,2011-11-02,14.67,1.33,3.96,25,0,2,6,8,9,760573,9780486652320,English,"Technology, Engineering"
Brilliant Battle Strategies Children's Military & War History Books,Baby Professor,42,Baby Professor,2017-02-15,12.68,3.52,5,1,0,0,0,0,1,1579362,9781541903128,English,"Technology, Engineering"
"Book of the Norton, Illustrated Workshop Manual 1932 - 1939","Floyd Clymer, W. C. Haycraft",120,TheValueGuide,2007-05-23,22.20,0.80,5,2,0,0,0,0,2,658284,9781588500700,English,"Technology, Engineering"
The Mining Valuation Handbook 4e - Mining and Energy Valuation for Investors and Management,V Rudenno,624,John Wiley & Sons Australia Ltd,2019-09-10,53.33,32.67,4,1,0,0,0,1,0,835659,9780730381457,English,"Technology, Engineering"
Pumpkin Book,Jackie French,116,Aird Books Pty.Ltd,1996-09-01,12.18,5.82,4,9,0,0,1,7,1,1056678,9780947214494,English,"Technology, Engineering"
Introduction to Stochastic Control Theory,Karl J Astrom,320,Dover Publications Inc.,2006-01-27,18.90,0.10,4,12,0,0,3,6,3,518620,9780486445311,English,"Technology, Engineering"
Strength of Materials,J. P. Den Hartog,352,Dover Publications Inc.,2003-03-17,16.63,0.37,3.88,40,0,4,10,13,13,518639,9780486607559,English,"Technology, Engineering"
The Book of Looms - A History of the Handloom from Ancient Times to the Present,Eric Broudy,176,Brandeis University Press,2021-09-29,33.75,2.25,3.93,15,0,0,3,10,2,616033,9781684580828,English,"Technology, Engineering"
Tom Needs to Go : A book about how to use public toilets safely for boys and young men with autism and related conditions,"Kate E. Reynolds, Jonathon Powell",36,Jessica Kingsley Publishers,2014-08-31,14.44,2.06,3.84,19,3,2,0,4,10,189375,9781849055215,English,"Technology, Engineering"
Six Sonatas For Flute And Keyboard Book One : Nos. 1-3,William Bennett,50,Chester Music,2004-11-30,15.81,4.19,5,1,0,0,0,0,1,639117,9780711925434,English,"Technology, Engineering"
The MBR Book : Principles and Applications of Membrane Bioreactors for Water and Wastewater Treatment,Simon Judd,536,Elsevier Science & Technology,2011-07-01,134.00,31.00,3.25,4,0,1,2,0,1,829908,9780080966823,English,"Technology, Engineering"
The Noetics of Nature : Environmental Philosophy and the Holy Beauty of the Visible,Bruce V. Foltz,320,Fordham University Press,2013-11-11,32.39,11.21,4.5,14,0,0,1,5,8,686519,9780823254651,English,"Technology, Engineering"
Continuum Mechanics,A J M Spencer,192,Dover Publications Inc.,2004-04-30,13.85,4.15,4.35,23,0,2,3,3,15,474432,9780486435947,English,"Technology, Engineering"
The Principles of Statistical Mechanics,Richard C. Tolman,704,Dover Publications Inc.,2010-09-16,27.32,0.68,3.75,24,0,3,6,9,6,500016,9780486638966,English,"Technology, Engineering"
Six Sonatas For Flute And Keyboard Book One : Nos. 1-3,William Bennett,50,Chester Music,2004-11-30,15.81,4.19,5,1,0,0,0,0,1,639117,9780711925434,English,"Technology, Engineering"
The Food Groups - Nutrition Books for Kids Children's Diet & Nutrition Books,Baby Professor,64,Baby Professor,2017-09-15,14.03,6.17,3,2,1,0,0,0,1,1023328,9781541938939,English,"Technology, Engineering"
"The Changing Face Of Empire : Special Ops, Drones, Spies, Proxy Fighters, Secret Bases, and Cyberwarfare",Nick Turse,108,HAYMARKET BOOKS,2013-01-03,15.43,0.57,3.36,88,3,9,44,17,15,544306,9781608463107,English,"Technology, Engineering"
Theoretical Mechanics of Particles,"John Dirk Walecka, Alexander L. Fetter",592,Dover Publications Inc.,2004-01-01,27.74,14.76,3.62,39,1,3,14,13,8,482644,9780486432618,English,"Technology, Engineering"
The Straw Bale House,"Athena Swentzell Steen, Bill Steen, David Bainbridge",320,Chelsea Green Publishing Co,2013-06-18,31.98,1.52,4.06,155,1,6,32,60,56,161211,9780930031718,English,"Technology, Engineering"
The Lost Wolves of Japan,"Brett L. Walker, William Cronon",360,University of Washington Press,2008-04-01,29.73,3.77,3.97,110,2,6,21,45,36,432110,9780295988146,English,"Technology, Engineering"
Aggretsuko Figurine and Illustrated Book : With Sound!,Sanrio Sanrio,48,Running Press,2020-09-17,9.40,4.60,5,2,0,0,0,0,2,406357,9780762469833,English,"Technology, Engineering"
"Russian Wristwatches: Pocket Watches, St Watches, Onboard Clock and Chronometers",Juri Levenberg,96,Schiffer Publishing Ltd,1998-02-07,19.80,3.20,3.92,12,0,0,4,5,3,173391,9780887408731,English,"Technology, Engineering"
Tree Houses You Can Actually Build,Jeanie Trusty Stiles,120,"Cengage Learning, Inc",1998-05-26,20.75,3.25,3.98,161,0,9,39,59,54,187558,9780395892732,English,"Technology, Engineering"
The Sound Book : The Science of the Sonic Wonders of the World,Visiting Professor Trevor Cox,336,W. W. Norton & Company,2015-01-19,17.28,0.72,3.75,284,3,23,81,111,66,405052,9780393350586,English,"Technology, Engineering"
Control System Design : An Introduction to State-Space Methods,Bernard Friedland,528,Dover Publications Inc.,2005-05-27,30.64,4.86,4.09,35,0,4,3,14,14,232020,9780486442785,English,"Technology, Engineering"
IMechE Engineers' Data Book 4e,C Matthews,344,John Wiley and Sons Ltd,2012-02-13,19.92,1.03,4.52,29,1,0,1,8,19,355108,9781119976226,English,"Technology, Engineering"
Mathematical Physics,Donald Howard Menzel,412,Dover Publications Inc.,2003-03-28,20.63,0.37,4.06,17,1,0,4,4,8,57301,9780486600567,English,"Technology, Engineering"
"Harvesting Solar, Wind and Tidal Power - Environment for Kids Children's Earth Sciences Books",Baby Professor,64,Baby Professor,2017-09-15,14.03,6.17,5,2,0,0,0,0,2,1200361,9781541914742,English,"Technology, Engineering"
Being Digital,Nicholas Negroponte,272,Random House USA Inc,1996-01-03,15.32,1.68,3.8,2342,70,179,611,763,719,239040,9780679762904,English,"Technology, Engineering"
The Sky at Night: Book of the Moon - A Guide to Our Closest Neighbour,Dr Maggie Aderin-Pocock,240,Ebury Publishing,2018-09-13,17.15,1.35,4,447,1,19,96,195,136,252916,9781785943515,English,"Technology, Engineering"
"The Book on Estimating Rehab Costs : The Investor's Guide to Defining Your Renovation Plan, Building Your Budget, and Knowing Exactly How Much It All Costs",J Scott,195,"Biggerpockets Publishing, LLC",2019-01-17,21.89,4.11,4.21,775,6,19,127,277,346,403582,9781947200128,English,"Technology, Engineering"
History's Greatest Military Disasters Children's Military & War History Books,Baby Professor,42,Baby Professor,2017-02-15,12.68,3.52,5,1,0,0,0,0,1,728021,9781541903791,English,"Technology, Engineering"
The Little Book of Cosmology,Lyman Page,152,Princeton University Press,2020-04-07,19.96,0.03,4.06,144,0,7,27,61,49,358787,9780691195780,English,"Technology, Engineering"
