title,authors,number_of_pages,publisher,publication_date,price_in_euros,discount_in_euros,rating,number_of_votes_goodreads,number_of_votes_one_star,number_of_votes_two_stars,number_of_votes_three_stars,number_of_votes_four_stars,number_of_votes_five_stars,bestsellers_rank,isbn13,language,category
New English File: Beginner: Teacher's Book with Test and Assessment CD-ROM : Six-level general English course for adults,"Clive Oxenden, Christina Latham-Koenig, Jane Hudson, David Jay, Gill Hamilton",208,Oxford University Press,2009-04-23,55.06,0.04,4.71,7,0,0,0,2,5,315126,9780194518772,English,"Dictionaries, Languages"
Complete Romanian Beginner to Intermediate Course : (Book and audio support),"Dennis Deletant, Yvonne Alexandrescu",256,John Murray Press,2010-09-24,32.84,15.16,3.86,14,0,2,3,4,5,44454,9781444105599,English,"Dictionaries, Languages"
The Art of Adaptation : Turning Fact and Fiction into Film,Linda Seger,238,Henry Holt & Company Inc,2000-09-05,18.62,1.18,3.66,176,2,13,54,81,26,322102,9780805016260,English,"Dictionaries, Languages"
"Book Lust : Recommended Reading for Every Mood, Moment, and Reason",Nancy Pearl,304,SASQUATCH BOOKS,2003-09-01,17.57,0.43,3.77,3592,58,259,1031,1354,890,225833,9781570613814,English,"Dictionaries, Languages"
Easy Steps to Chinese vol.4 - Workbook,Ma Yamin,190,"Beijing Language & Culture University Press,China",2007-12-01,31.06,13.22,4,5,1,0,0,1,3,20213,9787561920008,English,"Dictionaries, Languages"
Get Started in Beginner's Portuguese: Teach Yourself : (Book and audio support),Sue Tyson-Ward,224,John Murray Press,2014-03-25,18.03,26.97,3.73,11,1,1,2,3,4,137514,9781444174861,English,"Dictionaries, Languages"
The Oxford Book of Aphorisms,John Gross,394,Oxford University Press,2003-04-24,22.32,12.48,4.19,117,2,4,24,27,60,197871,9780192804563,English,"Dictionaries, Languages"
Get Started in Norwegian Absolute Beginner Course : (Book and audio support),Irene Burdese,240,John Murray Press,2016-02-16,18.22,13.28,3,3,0,0,3,0,0,42095,9781473612709,English,"Dictionaries, Languages"
Oxford EAP: Intermediate/B1+: Student's Book and DVD-ROM Pack,"Edward De Chazal, Louis Rogers",223,Oxford University Press,2013-03-12,48.24,10.96,4.75,4,0,0,0,1,3,64875,9780194002011,English,"Dictionaries, Languages"
Biblical Hebrew Vocabulary in Context : Building Competency with Words Occurring 50 Times or More,"Miles V. Van Pelt, Gary D. Pratico",144,Zondervan,2019-08-22,15.24,4.66,4.75,4,0,0,0,1,3,571856,9780310098478,English,"Dictionaries, Languages"
Three Uses of the Knife : On the Nature and Purpose of Drama,David Mamet,96,Random House USA Inc,2000-06-13,11.59,2.91,3.87,1650,35,93,417,608,497,121105,9780375704239,English,"Dictionaries, Languages"
"Complete Japanese Beginner to Intermediate Book and Audio Course : Learn to read, write, speak and understand a new language with Teach Yourself",Helen Gilhooly,288,John Murray Press,2017-03-28,27.77,9.83,4,2,0,0,0,2,0,12824,9781471800498,English,"Dictionaries, Languages"
The Little Book of Foreign Swear Words,Sid Finch,96,Octopus Publishing Group,2022-10-04,7.17,1.83,3.82,22,2,2,3,6,9,28932,9781787837690,English,"Dictionaries, Languages"
IELTS 16 General Training Student's Book with Answers with Audio with Resource Bank,Cambridge University Press,144,Cambridge University Press,2021-07-08,39.01,2.57,4,1,0,0,0,1,0,181986,9781108933865,English,"Dictionaries, Languages"
First Italian Reader : A Beginner's Dual-Language Book,Stanley Applebaum,240,Dover Publications Inc.,2008-09-25,12.64,2.86,4.23,13,0,0,1,8,4,59944,9780486465357,English,"Dictionaries, Languages"
Speakout Starter Students Book with DVD/Active Book Multi Rom Pack,"Frances Eales, Steve Oakes",160,Pearson Education Limited,2012-03-29,34.05,7.67,3.2,5,1,1,1,0,2,259526,9781408291818,English,"Dictionaries, Languages"
Cutting Edge Starter New Edition Students' Book and DVD Pack,"Sarah Cunningham, Peter Moor, Araminta Crace",128,Pearson Education Limited,2016-01-01,32.83,7.82,3,1,0,0,1,0,0,177245,9781447936947,English,"Dictionaries, Languages"
"If You Want to Write : A Book about Art, Independence and Spirit",Brenda Ueland,164,www.bnpublishing.com,2013-01-21,12.61,0.59,4.12,8098,167,397,1428,2410,3696,66226,9789650060282,English,"Dictionaries, Languages"
BANANAGRAMS (R): The Insider Secrets to Help you Become Top Banana!,"Collins Dictionaries, Deej Johnson",128,HarperCollins Publishers,2014-12-01,5.61,3.19,4,6,1,0,0,2,3,17118,9780007588305,English,"Dictionaries, Languages"
