title,authors,number_of_pages,publisher,publication_date,price_in_euros,discount_in_euros,rating,number_of_votes_goodreads,number_of_votes_one_star,number_of_votes_two_stars,number_of_votes_three_stars,number_of_votes_four_stars,number_of_votes_five_stars,bestsellers_rank,isbn13,language,category
Space Flyers Paper Airplane Book : 63 Mini Planes to Fold and Fly,"Jeff Lammers, Ken Blackburn",160,Workman Publishing,2017-10-03,8.67,0.28,5,1,0,0,0,0,1,970851,9780761193791,English,Transport
"Book of the Norton, Illustrated Workshop Manual 1932 - 1939","Floyd Clymer, W. C. Haycraft",120,TheValueGuide,2007-05-23,22.20,0.80,5,2,0,0,0,0,2,658284,9781588500700,English,Transport
Building a Sectional Layout,Pelle K Soeborg,98,Kalmbach Publishing Company,2017-06-20,19.31,3.69,4,4,0,0,2,0,2,462598,9781627003803,English,Transport
The book of the Mazda MX-5 Miata : The 'Mk1' NA-series  1988 to 1997,Brian Long,144,Veloce Publishing Ltd,2021-12-14,20.64,13.86,4,2,0,0,0,2,0,28880,9781787117778,English,Transport
Chevy Small-Block V-8 Interchange Manual : 2nd Edition,David Lewis,176,Motorbooks International,2009-04-15,25.64,5.86,4.75,4,0,0,0,1,3,640361,9780760331668,English,Transport
Mg Owners' Handbook: Mg Midget Td,Brooklands Books Ltd,74,Brooklands Books Ltd,2008-10-08,15.13,3.33,3,1,0,0,1,0,0,1214305,9781870642910,English,Transport
The Camper Book : A Celebration of a Moveable American Dream,"Dave Hoekstra, Jeff Daniels, Jon Sall",240,Chicago Review Press,2018-06-01,28.26,0.74,3.88,8,0,0,3,3,2,9781613738207,9781613738207,English,Transport
Mighty Fitz : The Sinking of the Edmund Fitzgerald,Michael Schumacher,256,University of Minnesota Press,2012-09-21,16.70,0.80,4.05,843,1,13,190,380,259,1257973,9780816680818,English,Transport
Things That Go! : A Guessing Game for Kids 3-5,"Adam Harris, Young Dreamers Press",60,Young Dreamers Press,2018-10-19,13.67,8.23,3,1,0,0,1,0,0,1994821,9781999461560,English,Transport
Superbike 2010/2011 : The Official Book,"Claudio  Porrozzi, Fabrizio Porrozzo",192,Giorgio Nada  Editore,2011-03-01,30.87,12.63,5,1,0,0,0,0,1,1080410,9788879115148,English,Transport
Things That Go! : A Guessing Game for Kids 3-5,"Adam Harris, Young Dreamers Press",60,Young Dreamers Press,2018-10-19,21.62,7.28,3,1,0,0,1,0,0,1994707,9781999461553,English,Transport
THIRD BOOK OF THE VESPA 1963-1972 - 90cc - 125cc - 150cc MODELS,"J Thorpe, Floyd Clymer, Velocepress",92,"Veloce Enterprises, Inc.",2014-11-14,26.26,1.74,5,1,0,0,0,0,1,1943482,9781588501233,English,Transport
Venetian Ships and Shipbuilders of the Renaissance,Frederic Chapin Lane,296,Johns Hopkins University Press,1992-10-27,30.20,13.60,4.11,9,0,1,2,1,5,1255906,9780801845147,English,Transport
The Beeching Legacy: South & South East England Vol. 5,Philip Horton,128,Mortons Media Group,2016-05-24,22.88,1.62,5,1,0,0,0,0,1,1379802,9781857944549,English,Transport
