title,authors,number_of_pages,publisher,publication_date,price_in_euros,discount_in_euros,rating,number_of_votes_goodreads,number_of_votes_one_star,number_of_votes_two_stars,number_of_votes_three_stars,number_of_votes_four_stars,number_of_votes_five_stars,bestsellers_rank,isbn13,language,category
The Long Song: Shortlisted for the Man Booker Prize 2010 : Now A Major BBC Drama and BBC Between the Covers Book Club pick,Andrea Levy,432,Headline Publishing Group,2011-01-10,12.12,1.38,3.76,9638,218,631,2640,3903,2246,4364,9780755359424,English,"History, Archaeology"
The Chessmen : The explosive finale in the million-selling series (The Lewis Trilogy Book 3),Peter May,400,Quercus Publishing,2016-01-05,10.00,1.50,4.1,18259,97,475,3354,7900,6433,4357,9780857382252,English,"History, Archaeology"
"The Library, Books 16-20 : Philip II, Alexander the Great, and the Successors","Diodorus Siculus, Robin Waterfield",624,Oxford University Press,2019-09-01,14.82,1.68,4.26,38,0,2,3,16,17,63416,9780198759881,English,"History, Archaeology"
"The Little Capoeira Book, Revised Edition","Nestor Capoeira, Alex Ladd",240,"North Atlantic Books,U.S.",2007-12-26,19.33,1.67,4.07,245,1,5,47,116,76,295817,9781583941980,English,"History, Archaeology"
"The Spies of Sobeck (Amerotke Mysteries, Book 7) : Murder and intrigue from Ancient Egypt",Paul Doherty,320,Headline Publishing Group,2009-04-02,9.39,3.11,4.12,512,5,14,104,183,206,256544,9780755338474,English,"History, Archaeology"
Feminisms : A Global History,Lucy Delap,416,Penguin Books Ltd,2021-09-01,12.63,1.87,3.88,198,5,11,45,78,59,287946,9780141985985,English,"History, Archaeology"
The Mammoth Book of Conspiracies,Jon E. Lewis,624,"Little, Brown Book Group",2012-02-16,15.78,0.22,3.21,101,7,20,34,25,15,316553,9781849013635,English,"History, Archaeology"
Memories : From Moscow to the Black Sea,"Teffi, Robert Chandler, Anne Marie Jackson, Irina Steinberg, Edythe Haber",296,"The New York Review of Books, Inc",2016-05-03,18.58,0.92,4.1,746,8,22,140,296,280,239142,9781590179512,English,"History, Archaeology"
The Buried Book : The Loss and Rediscovery of the Great Epic of Gilgamesh,David Damrosch,336,St Martin's Press,2008-01-08,24.99,0.31,3.63,574,6,45,197,233,93,467567,9780805087253,English,"History, Archaeology"
"Mediterranean Air War, 1940-1945: North Africa, June 1940 - January 1942 v. 1","Christopher Shores, Giovanni Massimello, Russell Guest",448,GRUB STREET,2012-06-30,57.05,3.45,4.45,20,0,1,2,4,13,160759,9781908117076,English,"History, Archaeology"
"The Cup of Ghosts (Mathilde of Westminster Trilogy, Book 1) : Corruption, intrigue and murder in the court of Edward II",Paul Doherty,416,Headline Publishing Group,2006-05-01,9.99,2.51,3.98,570,4,41,126,188,211,354426,9780755328758,English,"History, Archaeology"
No Ordinary Men,Fritz Stern,160,"The New York Review of Books, Inc",2013-09-25,20.37,0.13,4.03,173,1,4,43,66,59,344650,9781590176818,English,"History, Archaeology"
The Little Bach Book : An eclectic Omnibus of Notable Details about the Life and Times of the esteemed and highly respected Johann Sebastian Bach,David Gordon,160,Lucky Valley Press,2017-06-14,19.58,3.12,4.6,20,0,0,2,4,14,426295,9780692878415,English,"History, Archaeology"
"Three ""Whys"" of the Russian Revolution",Richard Pipes,96,Random House USA Inc,1997-06-01,12.08,2.92,3.57,264,11,27,83,86,57,178101,9780679776468,English,"History, Archaeology"
Violence : Six Sideways Reflections,Slavoj Zizek,272,St Martin's Press,2008-07-22,17.78,2.72,3.88,4575,71,219,1050,2085,1150,184107,9780312427184,English,"History, Archaeology"
The Prime Ministers : Winner of the PARLIAMENTARY BOOK AWARDS 2020,Iain Dale,560,Hodder & Stoughton,2022-02-08,28.50,9.00,3.95,308,1,10,72,146,79,178394,9781529312140,English,"History, Archaeology"
The Book of the People : How to Read the Bible,A. N. Wilson,256,Atlantic Books,2015-05-07,13.71,2.29,3.62,138,7,12,38,50,31,809030,9781848879607,English,"History, Archaeology"
Women's Books of Hours in Medieval England,Charity Scott-Stokes,200,Boydell & Brewer Ltd,2012-03-15,20.47,1.62,3.5,4,0,1,1,1,1,1600757,9781843843009,English,"History, Archaeology"
Classical Budo : The Martial Arts and Ways of Japan,Donn F. Draeger,128,Shambhala Publications Inc,1990-10-01,21.62,5.38,4.26,105,1,4,15,32,53,446784,9780834802346,English,"History, Archaeology"
The Book of Deeds of Arms and of Chivalry : by Christine de Pizan,"Sumner Willard, Charity Cannon Willard",232,Pennsylvania State University Press,1999-05-01,37.99,6.01,3.54,536,45,60,138,145,148,831499,9780271018812,English,"History, Archaeology"
Bf 109D/E : Blitzkrieg 1939-40,"Malcolm V. Lowe, Gareth Hector, Jim Laurier",80,Bloomsbury Publishing PLC,2022-07-21,16.03,8.97,4.33,3,0,0,1,0,2,319334,9781472850317,English,"History, Archaeology"
The Letters of Marsilio Ficino: v. 8,"Marsilio Ficino, Language Department, School of Economic Science, Clement Salaman",176,Shepheard-Walwyn (Publishers) Ltd,2010-02-01,29.99,12.51,4.25,4,0,0,1,1,2,932179,9780856832420,English,"History, Archaeology"
The Bulawayo Cookery Book : Zimbabwe's Original 1909 Cookery Book,"Louise Chataway, David Saffery",160,Jeppestown Press,2006-09-30,17.63,5.37,3.8,5,0,1,1,1,2,868795,9780955393624,English,"History, Archaeology"
Palm Springs: Mid-Century Modern Ptcard Book,Dolly Faibyshev,64,Schiffer Publishing Ltd,2013-09-28,12.22,1.78,5,2,0,0,0,0,2,687212,9780764345210,English,"History, Archaeology"
George Washington: A Life in Books,Kevin J. Hayes,408,Oxford University Press Inc,2017-07-13,32.79,4.71,4,45,1,2,8,19,15,2015292,9780190456672,English,"History, Archaeology"
Carl Theodor Dreyer's Gertrud : The Moving Word,James Schamus,128,University of Washington Press,2008-09-01,25.44,6.56,3.67,6,0,0,2,4,0,889642,9780295988542,English,"History, Archaeology"
Republic F-105 Thunderchief- Warbirdtech Vol. 18,"Larry Davis, David Menard",102,Specialty Press,1998-12-08,20.32,2.08,4.29,7,0,0,1,3,3,980475,9781580072069,English,"History, Archaeology"
The Campbells : The Origins of the Clan Campbell and Their Place in History,John Mackay,32,Lang Syne Publishers Ltd,1997-03-31,4.56,0.94,4.15,13,0,1,2,4,6,677576,9781852170363,English,"History, Archaeology"
How to Read a History Book - The Hidden History of History,Marshall Poe,152,John Hunt Publishing,2018-01-26,14.19,2.81,3.55,44,2,4,14,16,8,981818,9781780997292,English,"History, Archaeology"
The Cold War : A History,Martin Walker,401,Holt McDougal,2000-11-30,22.79,2.20,3.85,291,5,8,77,136,65,532829,9780805034547,English,"History, Archaeology"
The Ordnance Survey Journey Through Time : The brand new book in the Sunday Times bestselling puzzle series!,Ordnance Survey,240,Orion Publishing Co,2022-08-02,18.17,3.83,3,7,1,2,2,0,2,60281,9781398707061,English,"History, Archaeology"
Fragrance of Glory : An Illustrated Account of the Ascension Of 'Abdu'l-Baha,Michael V Day,76,Enlightened Publications,2021-05-17,32.75,6.75,4,1,0,0,0,1,0,824357,9780648847236,English,"History, Archaeology"
"The Florentine Codex, Book Three: The Origin of the Gods : A General History of the Things of New Spain","Arthur J.O. Anderson, Charles E. Dibble",76,"University of Utah Press,U.S.",2012-03-15,25.52,6.48,4.5,10,0,0,1,3,6,907585,9781607811596,English,"History, Archaeology"
The Best Gender-Neutral Baby Name Book : The Ultimate Collection of Unique Unisex Names,Melanie Mannarino,192,SIMON & SCHUSTER,2019-07-25,15.32,2.18,3.46,35,1,8,8,10,8,952896,9781982130589,English,"History, Archaeology"
American Speeches Vol. 1 (LOA #166) : Political Oratory from the Revolution to the Civil War,Ted Widmer,850,The Library of America,2006-10-05,34.10,3.40,4.14,44,1,0,10,14,19,978403,9781931082976,English,"History, Archaeology"
Charm Offensive : How China's Soft Power Is Transforming the World,Joshua Kurlantzick,320,Yale University Press,2008-06-27,13.66,22.34,3.38,94,5,7,40,31,11,562936,9780300136289,English,"History, Archaeology"
Picturing Algeria,"Pierre Bourdieu, Craig Calhoun, Franz Schultheis, Christine Frisinghelli",248,Columbia University Press,2012-05-22,67.07,18.33,4.23,22,0,0,5,7,10,504094,9780231148429,English,"History, Archaeology"
Where Roses Fade : The Lydmouth Crime Series Book 5,Andrew Taylor,432,Hodder & Stoughton,2003-07-21,10.98,0.91,3.94,349,6,8,82,158,95,465433,9780340696002,English,"History, Archaeology"
Dr Johnson's Dictionary : The Book that Defined the World,Henry Hitchings,288,John Murray Press,2006-04-10,10.20,3.80,3.85,251,3,12,65,110,61,404859,9780719566325,English,"History, Archaeology"
Shakespeare's Common Prayers : The Book of Common Prayer and the Elizabethan Age,Daniel Swift,304,Oxford University Press Inc,2012-11-22,35.72,11.28,4,28,0,1,5,15,7,355300,9780199838561,English,"History, Archaeology"
The Science and Passion of Communism,"Amadeo Bordiga, Giacomo Donis, Pietro Basso",658,Haymarket Books,2021-09-23,44.38,1.62,4.19,16,0,1,3,4,8,577916,9781642593471,English,"History, Archaeology"
The Oxford History of the British Empire: Volume V: Historiography,"Wm.Roger Louis, Robin Winks",756,Oxford University Press,2001-09-20,80.71,5.19,4.4,20,0,0,3,6,11,922820,9780199246809,English,"History, Archaeology"
Pots and Pans of Classical Athens,"Brian A. Sparkes, Lucy talcott",32,American School of Classical Studies at Athens,2012-10-12,3.76,0.74,4,2,0,0,1,0,1,813825,9780876616017,English,"History, Archaeology"
"Mark Twain, Travel Books, and Tourism : The Tide of a Great Popular Movement","Jeffrey Alan Melton, Gary Scharnhorst",224,The University of Alabama Press,2008-11-01,33.36,0.14,5,1,0,0,0,0,1,2460963,9780817355197,English,"History, Archaeology"
Warlord's Gold : Book 5 of The Civil War Chronicles,Michael Arnold,480,Hodder & Stoughton,2015-05-07,11.46,1.04,4.21,150,1,3,20,66,60,361352,9781848547636,English,"History, Archaeology"
The Highlands and Islands Colouring Book: Past and Present,The History Press,96,The History Press Ltd,2016-09-01,12.81,0.09,5,1,0,0,0,0,1,665925,9780750968010,English,"History, Archaeology"
The Prime Ministers : Winner of the PARLIAMENTARY BOOK AWARDS 2020,Iain Dale,560,Hodder & Stoughton,2022-11-29,16.22,2.28,3.95,308,1,10,72,146,79,374951,9781529312164,English,"History, Archaeology"
Rethinking Europe's Future,David P. Calleo,416,Princeton University Press,2003-03-02,44.81,3.19,3.32,22,2,4,5,7,4,623385,9780691113678,English,"History, Archaeology"
Who are the Eskimos? Arctic People's Traditional Way of Life Eskimo Kids Books Grade 3 Children's Geography & Cultures Books,Baby Professor,84,Baby Professor,2019-11-22,15.36,8.14,5,2,0,0,0,0,2,2625479,9781541952959,English,"History, Archaeology"
The Yellow House : WINNER OF THE NATIONAL BOOK AWARD FOR NONFICTION,Sarah M. Broom,384,"Little, Brown Book Group",2021-04-08,12.12,0.38,3.91,22015,278,1123,5141,9303,6170,361636,9781472155597,English,"History, Archaeology"
Johannes Reuchlin and the Campaign to Destroy Jewish Books,David H. Price,370,Oxford University Press Inc,2011-01-13,100.81,17.69,4,3,0,0,1,1,1,2040309,9780195394214,English,"History, Archaeology"
"Manuscripts and Printed Books in Europe 1350-1550 : Packaging, Presentation and Consumption","Emma Cayley, Susan Powell",352,Liverpool University Press,2016-04-01,40.64,14.86,4,1,0,0,0,1,0,2240302,9781781382691,English,"History, Archaeology"
More Than Concrete Blocks: Dublin City's Twentieth Century Buildings and Their Stories: 1900-1939 Book 1,"Merlo Kelly, Natalie DeRoiste, Carole Pollard, Shane O'Toole, Ellen Rowley",368,Dublin City Council,2016-06-03,36.38,1.62,4,2,0,0,1,0,1,673795,9781902703442,English,"History, Archaeology"
The Photographer at Sixteen : A BBC RADIO 4 BOOK OF THE WEEK,George Szirtes,240,Quercus Publishing,2022-06-28,8.66,3.84,3.95,114,1,7,27,41,38,431699,9780857058553,English,"History, Archaeology"
History of World Trade in Maps,"Philip Parker, Collins Books",224,HarperCollins Publishers,2021-03-01,37.56,2.94,4.1,10,0,0,1,7,2,715675,9780008409296,English,"History, Archaeology"
"The Book of Klezmer : The History, the Music, the Folklore",Yale Strom,400,Chicago Review Press,2011-06-01,29.05,1.85,4,17,0,1,4,6,6,1030145,9781613740637,English,"History, Archaeology"
The Emperor : Downfall of an Autocrat,R. Kapiscinski,164,Random House USA Inc,1998-12-31,15.01,1.99,4.11,7363,53,231,1302,3064,2713,667402,9780679722038,English,"History, Archaeology"
James Baldwin : Living in Fire,Bill V. Mullen,256,Pluto Press,2019-09-30,26.16,2.05,4.14,65,1,1,8,33,22,966049,9780745338545,English,"History, Archaeology"
English Cathedrals : England'S Magnificent Cathedrals and Abbeys,"Historic UK, Collins Books",224,HarperCollins Publishers,2019-01-01,9.52,2.48,4.5,2,0,0,0,1,1,756491,9780008298326,English,"History, Archaeology"
The Book of Alexander the Great : A Life of the Conqueror,Dr Richard Stoneman,208,Bloomsbury Publishing PLC,2012-04-15,21.95,3.55,3,4,1,0,1,2,0,988435,9781848852945,English,"History, Archaeology"
"A Chill in the Air : An Italian War Diary, 1939-1940","Iris Origo, Katia Lysy, Lucy Hughes-Hallett",192,"The New York Review of Books, Inc",2018-08-07,14.94,1.56,3.98,421,3,10,97,193,118,616076,9781681372648,English,"History, Archaeology"
The Most Excellent Book Of Cookery : 'An Edition and Translation of the 16th-century 'Livre Fort Excellent De Cuysine',"Timothy J. Tomasik, Ken Albala",192,Prospect Books,2013-06-30,20.65,1.35,4,4,1,0,0,0,3,914738,9781903018965,English,"History, Archaeology"
Defeat : Napoleon's Russian Campaign,Philippe-Paul De Segur,328,"The New York Review of Books, Inc",2008-10-21,18.66,1.34,4.05,276,1,8,60,113,94,555121,9781590172827,English,"History, Archaeology"
"Collected Works, Volume 2",V I Lenin,572,Verso Books,2018-09-18,33.80,11.70,4,10,0,1,2,3,4,947162,9781786636317,English,"History, Archaeology"
Book of the Dead: Egyptian Book of the Dead,Sir Ernest Alfred Wallace Budge,533,A&B Books,1996-04-01,31.97,4.52,3.9,5146,142,355,1214,1606,1829,944821,9781881316992,Egyptian,"History, Archaeology"
The Spanish Armada: A Ladybird Expert Book,Sam Willis,56,Penguin Books Ltd,2018-09-25,9.33,9.17,4,11,0,0,4,3,4,763462,9780718188573,English,"History, Archaeology"
Panther V in Combat,Bob Carruthers,92,Pen & Sword Books Ltd,2013-09-25,12.69,2.81,3.73,26,0,3,7,10,6,967724,9781781592113,English,"History, Archaeology"
Forbidden Knowledge : From Prometheus to Pornography,Roger Shattuck,369,Harper Paperbacks,1997-10-01,21.92,0.08,3.52,481,16,63,150,160,92,59601,9780156005517,English,"History, Archaeology"
Darwin's Origin of Species,Professor Janet Browne,192,Grove Press / Atlantic Monthly Press,2008-02-18,14.17,0.82,3.73,584,4,37,194,227,122,574971,9780802143464,English,"History, Archaeology"
The Fighting Temeraire : Legend of Trafalgar (Hearts of Oak Trilogy Vol.1),Sam Willis,416,Quercus Publishing,2016-07-26,19.51,2.49,4.14,224,0,8,44,81,91,30188,9781849162616,English,"History, Archaeology"
The Bulawayo Cookery Book : Zimbabwe's Original 1909 Cookery Book,"Louise Chataway, David Saffery",160,Jeppestown Press,2006-09-30,17.63,5.37,3.8,5,0,1,1,1,2,868795,9780955393624,English,"History, Archaeology"
Classical Budo : The Martial Arts and Ways of Japan,Donn F. Draeger,128,Shambhala Publications Inc,1990-10-01,21.62,5.38,4.26,105,1,4,15,32,53,446784,9780834802346,English,"History, Archaeology"
On Farting : Language and Laughter in the Middle Ages,V. Allen,239,Palgrave Macmillan,2010-05-13,76.09,16.41,3.71,17,0,2,3,10,2,993946,9780230100398,English,"History, Archaeology"
Building the Yellow Wall : The Incredible Rise and Cult Appeal of Borussia Dortmund: WINNER OF THE FOOTBALL BOOK OF THE YEAR 2019,Uli Hesse,272,Orion Publishing Co,2019-10-15,10.12,2.38,4.28,257,0,3,36,104,114,12640,9781474606257,English,"History, Archaeology"
Infinite City : A San Francisco Atlas,Rebecca Solnit,166,University of California Press,2010-11-29,50.92,4.58,4.25,1196,11,38,172,396,579,605140,9780520262492,English,"History, Archaeology"
Drawing Support: Murals and Transition in the North of Ireland Bk.3,Bill Rolston,60,Bill Rolston,2003-05-31,16.27,4.06,3.89,9,0,1,2,3,3,785708,9781900960236,English,"History, Archaeology"
Vulcan's Hammer : V-Force Aircraft and Weapons Projects Since 1945,Chris Gibson,176,Hikoki Publications,2011-07-15,37.40,11.60,4.29,17,0,0,3,6,8,326887,9781902109176,English,"History, Archaeology"
"The Poisoned Chalice (Tudor Mysteries, Book 2) : Secrets, espionage and double agents in this gripping Tudor mystery",Paul Doherty,288,Headline Publishing Group,1993-01-14,8.85,1.64,4.21,344,3,11,59,109,162,753681,9780747239659,English,"History, Archaeology"
The Teachings of Ptahhotep : The Oldest Book in the World,"Ptahhotep, Battiscombe George Gunn",74,Martino Fine Books,2016-02-08,9.44,0.06,4.14,352,7,17,62,98,168,348510,9781614279303,English,"History, Archaeology"
The Lost Book of Moses : The Hunt for the World's Oldest Bible,Chanan Tigay,368,Ecco Press,2017-02-07,16.23,0.27,3.87,472,4,34,115,185,134,957680,9780062206428,English,"History, Archaeology"
Hitler's Private Library : The Books That Shaped His Life,Timothy W. Ryback,320,Random House USA Inc,2010-01-25,16.88,0.62,3.69,540,2,41,179,216,102,960696,9780307455260,English,"History, Archaeology"
Republic F-105 Thunderchief- Warbirdtech Vol. 18,"Larry Davis, David Menard",102,Specialty Press,1998-12-08,20.32,2.08,4.29,7,0,0,1,3,3,980475,9781580072069,English,"History, Archaeology"
Gardens of Philosophy: v. 8 (Book IX),Arthur Farndell,208,Shepheard-Walwyn (Publishers) Ltd,2007-01-01,24.67,3.75,4.25,8,0,0,2,2,4,958287,9780856832406,English,"History, Archaeology"
American Speeches Vol. 1 (LOA #166) : Political Oratory from the Revolution to the Civil War,Ted Widmer,850,The Library of America,2006-10-05,34.10,3.40,4.14,44,1,0,10,14,19,978403,9781931082976,English,"History, Archaeology"
Plenty-coups : Chief of the Crows (Second Edition),"Frank B. Linderman, Timothy P. McCleary, Barney Old Coyote, Jr., Phenocia Bauerle",240,University of Nebraska Press,2002-11-01,18.63,3.37,4.31,172,2,3,19,63,85,742705,9780803280182,English,"History, Archaeology"
Warlord's Gold : Book 5 of The Civil War Chronicles,Michael Arnold,480,Hodder & Stoughton,2015-05-07,11.46,1.04,4.21,150,1,3,20,66,60,361352,9781848547636,English,"History, Archaeology"
Treasures of Ancient China Chinese Discoveries and the World Social Studies 6th Grade Children's Geography & Cultures Books,Baby Professor,72,Baby Professor,2020-04-19,15.03,5.87,5,1,0,0,0,0,1,1936811,9781541950122,English,"History, Archaeology"
"The Address Book : What Street Addresses Reveal about Identity, Race, Wealth, and Power",Deirdre Mask,336,St. Martin's Press,2020-04-14,27.06,0.44,4.07,6468,42,173,1154,2988,2111,1015467,9781250134769,English,"History, Archaeology"
Shakespeare's First Folio : Four Centuries of an Iconic Book,Emma Smith,400,Oxford University Press,2016-06-15,21.97,7.11,4.02,52,1,4,9,17,21,65463,9780198754367,English,"History, Archaeology"
The Highlands and Islands Colouring Book: Past and Present,The History Press,96,The History Press Ltd,2016-09-01,12.81,0.09,5,1,0,0,0,0,1,665925,9780750968010,English,"History, Archaeology"
The Emperor : Downfall of an Autocrat,R. Kapiscinski,164,Random House USA Inc,1998-12-31,15.01,1.99,4.11,7363,53,231,1302,3064,2713,667402,9780679722038,English,"History, Archaeology"
"Insignia of Royal Naval Ratings, WRNS, Royal Marines, QARNNS and Auxiliaries Rank and Rate: v. II",E. C. Coleman,96,The Crowood Press Ltd,2012-04-17,26.52,7.48,3.33,3,1,0,0,1,1,630182,9781847973085,English,"History, Archaeology"
The Stammering Century,Gilbert Seldes,452,"The New York Review of Books, Inc",2012-11-06,20.78,0.22,3.72,142,3,13,27,77,22,667491,9781590175804,English,"History, Archaeology"
Vought F4u Corsair- Warbirdtech Vol. 4,Barrett Tillman,106,Specialty Press,1996-07-01,20.38,2.02,4.5,4,0,0,0,2,2,906830,9781580072120,English,"History, Archaeology"
V-Weapons Bomber Command Failed to Return,"Howard Sandall, Robert Owen, Marc Hall, Sean Feast, Steve Darlow, Dr Steve Bond",128,Fighting High Ltd,2016-07-08,29.61,7.39,5,1,0,0,0,0,1,1062308,9780992620790,English,"History, Archaeology"
Sepher Ha-Razim : The Book of Mysteries,Michael A Morgan,108,Society of Biblical Literature,1983-03-01,17.68,0.62,4.13,38,0,3,6,12,17,476172,9780891306153,English,"History, Archaeology"
The Book of Whispers,"Varujan Vosganian, Alistair Ian Blyth",360,Yale University Press,2018-01-03,21.47,8.03,4.2,533,9,23,68,187,246,1002031,9780300223460,English,"History, Archaeology"
The Women's Suffrage Cookery Book,Mrs Aubrey Dowson,80,British Library Publishing,2020-09-01,13.60,4.40,4.5,2,0,0,0,1,1,1006512,9780712353755,English,"History, Archaeology"
The Australian Book of Disasters,Larry Writer,240,Murdoch Books,2011-07-01,13.74,12.15,3.45,11,0,1,6,2,2,1028030,9781741969023,English,"History, Archaeology"
"War in Val d'Orcia : An Italian War Diary, 1943-1944","Iris Origo, Virginia Nicholson",320,"The New York Review of Books, Inc",2018-08-07,18.27,0.73,4.18,952,9,26,144,379,394,616031,9781681372662,English,"History, Archaeology"
The Little Book of Galway,Helen Lee,144,The History Press Ltd,2020-07-01,16.47,2.03,3.33,6,0,0,5,0,1,1056747,9780750994613,English,"History, Archaeology"
Frederick the Great,"Nancy Mitford, Liesl Schillinger",272,"The New York Review of Books, Inc",2013-07-23,18.95,1.55,3.79,430,4,22,124,189,91,674433,9781590176238,English,"History, Archaeology"
Jerusalem : City of the Book,"Merav Mack, Benjamin Balint, Frédéric Brenner",272,Yale University Press,2019-06-25,27.24,6.04,3.91,23,0,2,5,9,7,443603,9780300222852,English,"History, Archaeology"
A Mother's Secret : The Battersea Tavern Series (Book 1),Kitty Neale,400,Orion Publishing Co,2022-03-01,7.20,3.30,4.56,358,3,6,29,69,251,14097,9781409197348,English,"History, Archaeology"
Exploring the Book of Kells,"George Otto Simms, David Rooney, Eoin O'Brien",80,O'Brien Press Ltd,2015-09-01,10.11,1.39,3.45,62,2,6,25,20,9,1205672,9781847177964,English,"History, Archaeology"
Metallica : The $24.95 Book,Ben Apatoff,320,Hal Leonard Corporation,2021-10-15,23.84,4.16,4.06,35,0,2,7,13,13,426523,9781493061341,English,"History, Archaeology"
Brummie Kid : More Tales from Birmingham's Backstreets,Graham V Twist,96,The History Press Ltd,2010-03-12,11.02,1.98,4.25,16,0,0,2,8,6,1053671,9780752453910,English,"History, Archaeology"
Disarmed : The Radical Life and Legacy of Michael Mj Sharp,Marshall V King,216,Herald Press (VA),2022-01-11,15.96,2.14,4.55,75,0,0,6,22,47,1460515,9781513808338,English,"History, Archaeology"
Rethinking the Mediterranean,W. V. Harris,442,Oxford University Press,2006-12-28,78.29,19.81,2.8,5,0,2,2,1,0,1047094,9780199207725,English,"History, Archaeology"
Karl Marx's Theory of Revolution: Vol 3 : The Dictatorship of the Proletariat,Hal Draper,472,"Monthly Review Press,U.S.",1989-01-01,28.58,0.42,4.1,21,0,2,1,11,7,898572,9780853456742,English,"History, Archaeology"
War at Sea 1939-45: Defensive v. 1,S. W. Roskill,686,Naval & Military Press Ltd,2004-09-01,54.36,12.74,4.56,9,0,0,1,2,6,912639,9781843428039,English,"History, Archaeology"
The Book of Tea,"Kakuzo Okakura, Yasuhiro Okawa",256,"Pie International Co., Ltd.",2021-04-06,26.15,6.85,3.86,13112,248,854,3297,4796,3917,856901,9784756254351,English,"History, Archaeology"
Why Nothing Works : The Anthropology of Daily Life,Marvin Harris,224,SIMON & SCHUSTER,1987-01-15,15.77,2.03,3.77,228,6,15,64,84,59,741961,9780671635770,English,"History, Archaeology"
The War in Italy: A Ladybird Expert Book : (WW2 #8),"James Holland, Keith Burns",56,Penguin Books Ltd,2021-07-01,10.03,1.47,3.64,11,1,1,3,2,4,956406,9780718186548,English,"History, Archaeology"
Printed Commonplace-Books and the Structuring of Renaissance Thought,Ann Moss,358,Oxford University Press,1996-05-23,186.22,61.28,4,5,0,0,1,3,1,2027219,9780198159087,English,"History, Archaeology"
Thucydides: History Books IV.1-V.24,Peter J. Rhodes,366,Liverpool University Press,1999-01-01,133.61,8.89,5,1,0,0,0,0,1,2117617,9780856687013,"Greek, Ancient (to 1453)","History, Archaeology"
The Letters of Marsilio Ficino: v. 7 (Book VIII),"Marsilio Ficino, Language Department, School of Economic Science, Clement Salaman",176,Shepheard-Walwyn (Publishers) Ltd,2004-03-01,31.58,5.92,5,3,0,0,0,0,3,1169195,9780856831928,English,"History, Archaeology"
What to Read Next : How to Make Books Part of Your Life,Stig Abell,336,John Murray Press,2021-08-05,10.65,3.35,3.69,16,1,0,6,5,4,810039,9781529337242,English,"History, Archaeology"
The Histories: Volume 1 (Books i-ii),"Sallust, Patrick McGushin",286,Oxford University Press,1992-08-20,93.83,23.17,4.5,4,0,0,1,0,3,2034298,9780198721406,English,"History, Archaeology"
The English Revolution 1688-1689,G. M. Trevelyan,140,Oxford University Press Inc,1968-01-09,18.85,18.65,3.65,68,1,9,20,21,17,961563,9780195002638,English,"History, Archaeology"
Who Ate Up All the Shinga? : An Autobiographical Novel,"Wan-suh Park, Yu Young-nan, Stephen Epstein",264,Columbia University Press,2009-08-01,26.36,1.14,4.15,329,0,7,66,128,128,732651,9780231148986,English,"History, Archaeology"
"War in Val d'Orcia : An Italian War Diary, 1943-1944","Iris Origo, Virginia Nicholson",320,"The New York Review of Books, Inc",2018-08-07,18.27,0.73,4.18,952,9,26,144,379,394,616031,9781681372662,English,"History, Archaeology"
The Ecclesiastical History of Orderic Vitalis: Volume II: Books III & IV,"Orderic Vitalis, Marjorie Chibnall",452,Oxford University Press,1991-01-17,83.54,12.36,4.17,6,0,0,2,1,3,1407763,9780198202202,English,"History, Archaeology"
Frederick the Great,"Nancy Mitford, Liesl Schillinger",272,"The New York Review of Books, Inc",2013-07-23,18.95,1.55,3.79,430,4,22,124,189,91,674433,9781590176238,English,"History, Archaeology"
Life of St. Dominic,Bede Jarrett,160,Three Rivers Press,1995-03-01,12.18,3.42,4.2,54,0,1,11,18,24,400033,9780307590978,English,"History, Archaeology"
Dry Tears : The Story of a Lost Childhood,Nechama Tec,256,Oxford University Press Inc,1993-07-01,16.89,1.11,3.97,479,7,27,93,198,154,559559,9780195035001,English,"History, Archaeology"
"Tales of the Wicklow Hills : 2000 Years of History, Myth, Legend and Local Stories",Richard Marsh,96,Richard Marsh,2009-06-30,13.09,2.91,4,2,0,0,0,2,0,838633,9780955756801,English,"History, Archaeology"
Formations of Modernity - Understanding Modern Societies an Introduction Book I,S Hall,352,Polity Press,1993-01-18,41.11,3.79,3.95,83,2,2,18,37,24,569781,9780745609607,English,"History, Archaeology"
A Mother's Secret : The Battersea Tavern Series (Book 1),Kitty Neale,400,Orion Publishing Co,2022-03-01,7.20,3.30,4.56,358,3,6,29,69,251,14097,9781409197348,English,"History, Archaeology"
St Margaret's Gospel-book : The Favourite Book of an Eleventh-Century Queen of Scots,Rebecca Rushforth,120,Bodleian Library,2007-11-01,37.18,5.32,4.18,11,1,0,1,3,6,610150,9781851243709,English,"History, Archaeology"
Foster's Book of Irish Murder,Allen Foster,240,New Island Books,2019-05-31,12.50,1.00,3.27,44,2,6,18,14,4,798310,9781848407435,English,"History, Archaeology"
"Murder Imperial (Ancient Rome Mysteries, Book 1) : A novel of political intrigue in Ancient Rome",Paul Doherty,320,Headline Publishing Group,2003-12-01,9.63,2.87,3.9,319,5,25,78,100,111,652804,9780747260776,English,"History, Archaeology"
"A Tournament of Murders (Canterbury Tales Mysteries, Book 3) : A bloody tale of duplicity and murder in medieval England",Paul Doherty,248,Headline Publishing Group,1996-07-04,8.82,3.58,4.29,361,0,8,64,104,185,753682,9780747249450,English,"History, Archaeology"
